id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
1276;get_data_voting_area;requests;1598457958.0572858;-0.08876347541809082;https://www.kmdvalg.dk/fv/2019/F905740012.htm;https://www.kmdvalg.dk/fv/2019/F905740012.htm;48480;200;True;
1277;get_data_voting_area;requests;1598457959.0482547;-0.04388141632080078;https://www.kmdvalg.dk/fv/2019/F905740013.htm;https://www.kmdvalg.dk/fv/2019/F905740013.htm;48490;200;True;
1278;get_data_voting_area;requests;1598457959.8502452;-0.04882383346557617;https://www.kmdvalg.dk/fv/2019/F905740014.htm;https://www.kmdvalg.dk/fv/2019/F905740014.htm;48498;200;True;
1279;get_data_voting_area;requests;1598457960.7871695;-0.05286145210266113;https://www.kmdvalg.dk/fv/2019/F905740015.htm;https://www.kmdvalg.dk/fv/2019/F905740015.htm;48476;200;True;
1280;get_data_voting_area;requests;1598457961.6027458;-0.04219698905944824;https://www.kmdvalg.dk/fv/2019/F905740016.htm;https://www.kmdvalg.dk/fv/2019/F905740016.htm;48517;200;True;
1281;get_data_voting_area;requests;1598457962.5596497;-0.04067587852478027;https://www.kmdvalg.dk/fv/2019/F905740017.htm;https://www.kmdvalg.dk/fv/2019/F905740017.htm;48486;200;True;
1282;get_data_voting_area;requests;1598457963.60028;-0.0447695255279541;https://www.kmdvalg.dk/fv/2019/F905740018.htm;https://www.kmdvalg.dk/fv/2019/F905740018.htm;48493;200;True;
1283;get_data_voting_area;requests;1598457964.6363692;-0.04587554931640625;https://www.kmdvalg.dk/fv/2019/F906740021.htm;https://www.kmdvalg.dk/fv/2019/F906740021.htm;48502;200;True;
1284;get_data_voting_area;requests;1598457965.6493924;-0.06177997589111328;https://www.kmdvalg.dk/fv/2019/F906740022.htm;https://www.kmdvalg.dk/fv/2019/F906740022.htm;48488;200;True;
1285;get_data_voting_area;requests;1598457966.6082034;-0.03798556327819824;https://www.kmdvalg.dk/fv/2019/F906740023.htm;https://www.kmdvalg.dk/fv/2019/F906740023.htm;48519;200;True;
1286;get_data_voting_area;requests;1598457967.6640244;-0.05922079086303711;https://www.kmdvalg.dk/fv/2019/F906740024.htm;https://www.kmdvalg.dk/fv/2019/F906740024.htm;48492;200;True;
1287;get_data_voting_area;requests;1598457968.5096238;-0.02934575080871582;https://www.kmdvalg.dk/fv/2019/F906740025.htm;https://www.kmdvalg.dk/fv/2019/F906740025.htm;48470;200;True;
1288;get_data_voting_area;requests;1598457969.2923996;-0.07425093650817871;https://www.kmdvalg.dk/fv/2019/F906740026.htm;https://www.kmdvalg.dk/fv/2019/F906740026.htm;48510;200;True;
1289;get_data_voting_area;requests;1598457970.2527366;-0.05360054969787598;https://www.kmdvalg.dk/fv/2019/F906740027.htm;https://www.kmdvalg.dk/fv/2019/F906740027.htm;48507;200;True;
1290;get_data_voting_area;requests;1598457971.0447886;-0.055126190185546875;https://www.kmdvalg.dk/fv/2019/F906740028.htm;https://www.kmdvalg.dk/fv/2019/F906740028.htm;48513;200;True;
1291;get_data_voting_area;requests;1598457971.968073;-0.06283211708068848;https://www.kmdvalg.dk/fv/2019/F906740029.htm;https://www.kmdvalg.dk/fv/2019/F906740029.htm;48519;200;True;
1293;get_data_voting_area;requests;1598457973.7897274;-0.04784536361694336;https://www.kmdvalg.dk/fv/2019/F906740031.htm;https://www.kmdvalg.dk/fv/2019/F906740031.htm;48547;200;True;
1294;get_data_voting_area;requests;1598457974.6012387;-0.049855709075927734;https://www.kmdvalg.dk/fv/2019/F906740032.htm;https://www.kmdvalg.dk/fv/2019/F906740032.htm;48528;200;True;
1295;get_data_voting_area;requests;1598457975.572413;-0.06681942939758301;https://www.kmdvalg.dk/fv/2019/F903791001.htm;https://www.kmdvalg.dk/fv/2019/F903791001.htm;48535;200;True;
1296;get_data_voting_area;requests;1598457976.4475083;-0.04593706130981445;https://www.kmdvalg.dk/fv/2019/F903791002.htm;https://www.kmdvalg.dk/fv/2019/F903791002.htm;48540;200;True;
1297;get_data_voting_area;requests;1598457977.2710054;-0.0650186538696289;https://www.kmdvalg.dk/fv/2019/F903791003.htm;https://www.kmdvalg.dk/fv/2019/F903791003.htm;48485;200;True;
1298;get_data_voting_area;requests;1598457978.2775838;-0.05489706993103027;https://www.kmdvalg.dk/fv/2019/F903791004.htm;https://www.kmdvalg.dk/fv/2019/F903791004.htm;48484;200;True;
1299;get_data_voting_area;requests;1598457979.194361;-0.04121136665344238;https://www.kmdvalg.dk/fv/2019/F903791005.htm;https://www.kmdvalg.dk/fv/2019/F903791005.htm;48498;200;True;
1300;get_data_voting_area;requests;1598457980.2206013;-0.046972036361694336;https://www.kmdvalg.dk/fv/2019/F903791006.htm;https://www.kmdvalg.dk/fv/2019/F903791006.htm;48511;200;True;
1301;get_data_voting_area;requests;1598457981.1742916;-0.03456878662109375;https://www.kmdvalg.dk/fv/2019/F903791007.htm;https://www.kmdvalg.dk/fv/2019/F903791007.htm;48490;200;True;
1302;get_data_voting_area;requests;1598457982.0139453;-0.052942752838134766;https://www.kmdvalg.dk/fv/2019/F903791008.htm;https://www.kmdvalg.dk/fv/2019/F903791008.htm;48571;200;True;
