,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates,year,salgspris
0,101001,7.5,7.6,101,55.6729159978565,12.575738616700999,1552,Den Classenske Legatskole,Grundskoler,Folkeskoler,"(55.6729159978565, 12.575738616700999)",2019,
1,101003,8.0,7.8,101,55.69057241088161,12.5862454099148,1350,Nyboder Skole,Grundskoler,Folkeskoler,"(55.69057241088161, 12.5862454099148)",2019,
2,101005,7.4,7.6,101,55.686493209469496,12.5832427650795,1307,Sølvgades Skole,Grundskoler,Folkeskoler,"(55.686493209469496, 12.5832427650795)",2019,
3,101007,5.3,5.5,101,55.6902881167035,12.544704464126301,2200,Nørrebro Park Skole,Grundskoler,Folkeskoler,"(55.6902881167035, 12.544704464126301)",2019,
4,101008,4.2,5.0,101,55.68782564186901,12.550209992394901,2200,Blågård Skole,Grundskoler,Folkeskoler,"(55.687825641869004, 12.550209992394901)",2019,
5,101034,5.5,5.3,101,55.69902508083121,12.5495949937569,2200,Rådmandsgades Skole,Grundskoler,Folkeskoler,"(55.699025080831206, 12.5495949937569)",2019,
6,101035,6.7,7.3,101,55.69318510381621,12.5531439907036,2200,Guldberg Skole,Grundskoler,Folkeskoler,"(55.693185103816205, 12.5531439907036)",2019,
7,101082,6.8,7.0,101,55.68824371888821,12.5593533207393,2200,Sankt Ansgars Skole,Grundskoler,Friskoler og private grundskoler,"(55.68824371888821, 12.5593533207393)",2019,
8,101132,7.3,7.4,101,55.694188850303796,12.551259126975,2200,Nørrebro Lilleskole,Grundskoler,Friskoler og private grundskoler,"(55.694188850303796, 12.551259126975)",2019,
9,101149,7.2,6.6,101,55.69039923,12.56165569,2200,DIA Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.69039923, 12.56165569)",2019,
10,101170,6.9,7.7,101,55.6925081,12.55873945,2200,Det Frie Gymnasiums Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.6925081, 12.55873945)",2019,
11,101011,6.5,7.1,101,55.70438634068071,12.508446326404,2700,Bellahøj Skole,Grundskoler,Folkeskoler,"(55.704386340680706, 12.508446326404)",2019,31475.0
12,101012,6.3,7.0,101,55.704169199945405,12.4947869758271,2700,Brønshøj Skole,Grundskoler,Folkeskoler,"(55.704169199945405, 12.4947869758271)",2019,31475.0
13,101017,6.7,6.8,101,55.7060885641584,12.473761688803696,2700,Husum Skole,Grundskoler,Folkeskoler,"(55.7060885641584, 12.473761688803698)",2019,31475.0
14,101021,6.7,6.5,101,55.7095599787281,12.4693256156746,2700,Korsager Skole,Grundskoler,Folkeskoler,"(55.7095599787281, 12.4693256156746)",2019,31475.0
15,101023,5.0,5.5,101,55.7190877977116,12.484466885778401,2700,Tingbjerg Skole,Grundskoler,Folkeskoler,"(55.7190877977116, 12.484466885778401)",2019,31475.0
16,101015,6.2,5.7,101,55.6988371703698,12.5272299764227,2400,Grøndalsvængets Skole,Grundskoler,Folkeskoler,"(55.6988371703698, 12.5272299764227)",2019,35446.0
17,101029,6.0,5.5,101,55.7097800671489,12.533511075824,2400,Tagensbo Skole,Grundskoler,Folkeskoler,"(55.7097800671489, 12.533511075824)",2019,35446.0
18,101030,6.7,6.6,101,55.724450197991295,12.5287620322137,2400,Holbergskolen,Grundskoler,Folkeskoler,"(55.724450197991295, 12.5287620322137)",2019,35446.0
19,101178,5.6,6.1,101,55.70223276319921,12.5358365040029,2400,Lygten Skole,Grundskoler,Friskoler og private grundskoler,"(55.702232763199206, 12.5358365040029)",2019,35446.0
20,101184,6.0,5.8,101,55.6985444983091,12.5306831759221,2400,Sjællands Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6985444983091, 12.5306831759221)",2019,35446.0
21,101189,7.4,6.5,101,55.700219411937596,12.5313160036462,2400,Al-Huda Skolen,Grundskoler,Friskoler og private grundskoler,"(55.700219411937596, 12.5313160036462)",2019,35446.0
22,101516,6.4,6.1,101,55.7058615957497,12.526234665517899,2400,Al Quds Skole,Grundskoler,Friskoler og private grundskoler,"(55.7058615957497, 12.526234665517899)",2019,35446.0
23,101526,5.6,5.7,101,55.7009690047132,12.5360630242783,2400,Al-Hilal Skolen,Grundskoler,Friskoler og private grundskoler,"(55.7009690047132, 12.5360630242783)",2019,35446.0
24,101540,5.7,6.6,101,55.7112670082224,12.5198615632974,2400,Utterslev Skole,Grundskoler,Folkeskoler,"(55.7112670082224, 12.5198615632974)",2019,35446.0
25,101019,8.2,8.0,101,55.690223062739,12.4987635776381,2720,Katrinedals Skole,Grundskoler,Folkeskoler,"(55.690223062739, 12.4987635776381)",2019,35188.0
26,101020,7.9,7.8,101,55.696308780138,12.482887762769304,2720,Kirkebjerg Skole,Grundskoler,Folkeskoler,"(55.696308780138, 12.482887762769302)",2019,35188.0
27,101022,6.7,6.5,101,55.697004850485705,12.507010821589803,2720,Rødkilde Skole,Grundskoler,Folkeskoler,"(55.697004850485705, 12.507010821589802)",2019,35188.0
28,101135,9.1,8.5,101,55.68217121175661,12.4880983225825,2720,Vanløse Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.682171211756604, 12.4880983225825)",2019,35188.0
29,101169,6.4,6.2,101,55.6961895927436,12.4813493360965,2720,Jinnah International School,Grundskoler,Friskoler og private grundskoler,"(55.6961895927436, 12.4813493360965)",2019,35188.0
30,101172,6.2,5.8,101,55.6875406075802,12.4871951099964,2720,Ahi International School,Grundskoler,Friskoler og private grundskoler,"(55.6875406075802, 12.4871951099964)",2019,35188.0
31,101039,7.5,7.8,101,55.7057827485052,12.5807941283846,2100,Randersgades Skole,Grundskoler,Folkeskoler,"(55.7057827485052, 12.5807941283846)",2019,57107.0
32,101041,7.0,7.3,101,55.711244343531284,12.579208584077596,2100,Strandvejsskolen,Grundskoler,Folkeskoler,"(55.71124434353129, 12.579208584077598)",2019,57107.0
33,101042,6.9,6.8,101,55.7087556166683,12.5788239345057,2100,Vibenshus Skole,Grundskoler,Folkeskoler,"(55.7087556166683, 12.5788239345057)",2019,57107.0
34,101043,7.3,7.5,101,55.692564602145005,12.5775684168944,2100,Øster Farimagsgades Skole,Grundskoler,Folkeskoler,"(55.692564602145005, 12.5775684168944)",2019,57107.0
35,101045,6.9,6.6,101,55.7053610702465,12.5581524982066,2100,Nørre Fælled Skole,Grundskoler,Folkeskoler,"(55.7053610702465, 12.5581524982066)",2019,57107.0
36,101078,9.0,8.3,101,55.7222505426711,12.5577468810455,2100,Carolineskolen,Grundskoler,Friskoler og private grundskoler,"(55.7222505426711, 12.5577468810455)",2019,57107.0
37,101081,8.4,8.1,101,55.6941915753893,12.582307786777198,2100,Institut Sankt Joseph,Grundskoler,Friskoler og private grundskoler,"(55.6941915753893, 12.582307786777198)",2019,57107.0
38,101083,9.3,8.6,101,55.689790970187595,12.5755962794031,2100,Krebs' Skole,Grundskoler,Friskoler og private grundskoler,"(55.689790970187595, 12.5755962794031)",2019,57107.0
39,101086,8.0,8.1,101,55.6941743205278,12.576322905164199,2100,Bordings Friskole,Grundskoler,Friskoler og private grundskoler,"(55.6941743205278, 12.576322905164199)",2019,57107.0
40,101127,8.3,8.3,101,55.6905667947849,12.5757787098614,2100,Øbro Fri Skole,Grundskoler,Friskoler og private grundskoler,"(55.6905667947849, 12.5757787098614)",2019,57107.0
41,101138,6.9,6.5,101,55.7184703801835,12.544362399661301,2100,Lundehusskolen,Grundskoler,Folkeskoler,"(55.7184703801835, 12.544362399661301)",2019,57107.0
42,101151,6.9,6.6,101,55.716494287455504,12.5733199878141,2100,Kildevældsskolen,Grundskoler,Folkeskoler,"(55.716494287455504, 12.5733199878141)",2019,57107.0
43,101152,8.7,8.1,101,55.7213912573883,12.5586640107915,2100,Bjørns Internationale Skole,Grundskoler,Friskoler og private grundskoler,"(55.7213912573883, 12.5586640107915)",2019,57107.0
44,101153,8.5,8.3,101,55.700287411550995,12.5785481531163,2100,Ingrid Jespersens Gymnasieskole,Grundskoler,Friskoler og private grundskoler,"(55.700287411550995, 12.5785481531163)",2019,57107.0
45,101154,8.0,8.1,101,55.70812777276301,12.5670547038203,2100,Niels Steensens Gymnasium,Grundskoler,Friskoler og private grundskoler,"(55.70812777276301, 12.5670547038203)",2019,57107.0
46,101157,7.3,7.5,101,55.6977329321241,12.577207980257,2100,Sortedamskolen,Grundskoler,Folkeskoler,"(55.6977329321241, 12.577207980257)",2019,57107.0
47,101175,8.0,8.0,101,55.699606211108396,12.586741262849099,2100,Langelinieskolen,Grundskoler,Folkeskoler,"(55.699606211108396, 12.586741262849099)",2019,57107.0
48,101537,8.6,8.2,101,55.702980383559996,12.5818726356956,2100,Heibergskolen,Grundskoler,Folkeskoler,"(55.702980383559996, 12.5818726356956)",2019,57107.0
49,280551,7.6,7.5,101,55.7214424732194,12.5590671166609,2100,Københavns Skole & Idrætsakademi,Grundskoler,Friskoler og private grundskoler,"(55.7214424732194, 12.5590671166609)",2019,57107.0
50,101047,8.1,7.9,101,55.674008557273595,12.596668921721498,1422,Christianshavns Skole,Grundskoler,Folkeskoler,"(55.674008557273595, 12.596668921721498)",2019,
51,101050,6.5,6.2,101,55.6631089602849,12.6088427991237,2300,Skolen på Amagerbro,Grundskoler,Folkeskoler,"(55.6631089602849, 12.6088427991237)",2019,37746.0
52,101052,7.1,7.1,101,55.6467457419843,12.603824731219401,2300,Højdevangens Skole,Grundskoler,Folkeskoler,"(55.6467457419843, 12.603824731219401)",2019,37746.0
53,101053,8.0,7.7,101,55.6532315899916,12.628020114748399,2300,Skolen ved Sundet,Grundskoler,Folkeskoler,"(55.6532315899916, 12.628020114748399)",2019,37746.0
54,101058,7.3,7.1,101,55.664994202965495,12.613406966616399,2300,Lergravsparkens Skole,Grundskoler,Folkeskoler,"(55.664994202965495, 12.613406966616399)",2019,37746.0
55,101059,7.8,7.7,101,55.6629241401929,12.583199412125799,2300,Skolen på Islands Brygge,Grundskoler,Folkeskoler,"(55.6629241401929, 12.583199412125799)",2019,37746.0
56,101060,7.3,6.6,101,55.65535633240189,12.596598560878999,2300,Peder Lykke Skolen,Grundskoler,Folkeskoler,"(55.655356332401894, 12.596598560878999)",2019,37746.0
57,101084,7.5,7.6,101,55.653833385258295,12.6071414814094,2300,Sankt Annæ Skole,Grundskoler,Friskoler og private grundskoler,"(55.653833385258295, 12.6071414814094)",2019,37746.0
58,101091,8.1,8.1,101,55.6624030145113,12.6318796858562,2300,"Hovedstadens Privatskole, Filipskolen",Grundskoler,Friskoler og private grundskoler,"(55.6624030145113, 12.6318796858562)",2019,37746.0
59,101092,6.9,7.4,101,55.6513244813005,12.6173567016551,2300,Amager Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.6513244813005, 12.6173567016551)",2019,37746.0
60,101129,7.9,7.6,101,55.6490176110893,12.634056163366196,2300,Landsbyskolen,Grundskoler,Friskoler og private grundskoler,"(55.6490176110893, 12.634056163366198)",2019,37746.0
61,101163,7.0,6.6,101,55.648067833665294,12.6347715795188,2300,Amager's International School,Grundskoler,Friskoler og private grundskoler,"(55.648067833665294, 12.6347715795188)",2019,37746.0
62,101174,6.7,6.9,101,55.662116959338796,12.596477457471002,2300,Amager Fælled Skole,Grundskoler,Folkeskoler,"(55.662116959338796, 12.596477457471002)",2019,37746.0
63,101564,8.4,7.8,101,55.64681357594149,12.635535966308598,2300,Øresunds Internationale Skole,Grundskoler,Friskoler og private grundskoler,"(55.64681357594149, 12.635535966308598)",2019,37746.0
64,101585,8.0,7.8,101,55.653272624971294,12.5894188886489,2300,Ørestad Friskole,Grundskoler,Friskoler og private grundskoler,"(55.653272624971294, 12.5894188886489)",2019,37746.0
65,280047,7.4,7.4,101,55.6312367858568,12.5810236879328,2300,Ørestad Skole,Grundskoler,Folkeskoler,"(55.6312367858568, 12.5810236879328)",2019,37746.0
66,101062,6.8,6.6,101,55.6578964166001,12.5356498902901,2450,Bavnehøj Skole,Grundskoler,Folkeskoler,"(55.6578964166001, 12.5356498902901)",2019,
67,101063,6.3,5.6,101,55.6510747055513,12.531610607486801,2450,Ellebjerg Skole,Grundskoler,Folkeskoler,"(55.6510747055513, 12.531610607486801)",2019,
68,101180,7.8,7.3,101,55.6503931524827,12.5224910365209,2450,Al Hikma Skolen,Grundskoler,Friskoler og private grundskoler,"(55.6503931524827, 12.5224910365209)",2019,
69,101181,6.8,6.3,101,55.649476960703495,12.522663050445,2450,Hay Skolen,Grundskoler,Friskoler og private grundskoler,"(55.649476960703495, 12.522663050445)",2019,
70,101303,6.2,6.7,101,55.64798298,12.51135312,2450,Københavns Idrætsefterskole,Efterskoler,Efterskoler,"(55.64798298, 12.51135312)",2019,
71,101064,6.4,7.0,101,55.6664515798549,12.5449517678894,1670,Tove Ditlevsens Skole,Grundskoler,Folkeskoler,"(55.6664515798549, 12.5449517678894)",2019,
72,101069,7.8,7.5,101,55.66759675524749,12.550323216110101,1663,Oehlenschlægersgades Skole,Grundskoler,Folkeskoler,"(55.667596755247494, 12.550323216110101)",2019,
73,101070,7.8,7.9,101,55.666652912372896,12.486321625850401,2500,Hanssted Skole,Grundskoler,Folkeskoler,"(55.666652912372896, 12.486321625850401)",2019,33793.0
74,101071,5.9,6.3,101,55.64915678937661,12.501983122535801,2500,Kirsebærhavens Skole,Grundskoler,Folkeskoler,"(55.649156789376605, 12.501983122535801)",2019,33793.0
75,101072,7.0,6.7,101,55.6601006734379,12.484063677139199,2500,Lykkebo Skole,Grundskoler,Folkeskoler,"(55.6601006734379, 12.484063677139199)",2019,33793.0
76,101074,6.4,6.6,101,55.6651536990499,12.509108238038301,2500,Valby Skole,Grundskoler,Folkeskoler,"(55.6651536990499, 12.509108238038301)",2019,33793.0
77,101075,6.6,6.7,101,55.661452474609604,12.5080916879191,2500,Vigerslev Allés Skole,Grundskoler,Folkeskoler,"(55.661452474609604, 12.5080916879191)",2019,33793.0
78,101076,5.8,6.5,101,55.6700885940723,12.495058522832696,2500,Ålholm Skole,Grundskoler,Folkeskoler,"(55.6700885940723, 12.495058522832698)",2019,33793.0
79,101111,7.4,7.9,101,55.6581068147651,12.5058890928141,2500,Byens Skole,Grundskoler,Friskoler og private grundskoler,"(55.6581068147651, 12.5058890928141)",2019,33793.0
80,101133,7.5,7.7,101,55.6660022996429,12.5064141973877,2500,Freinet-Skolen,Grundskoler,Friskoler og private grundskoler,"(55.6660022996429, 12.5064141973877)",2019,33793.0
81,101140,8.2,8.1,101,55.657277,12.51978288,2500,Trekronergade Freinetskole,Grundskoler,Friskoler og private grundskoler,"(55.657277, 12.51978288)",2019,33793.0
82,101158,9.0,8.3,101,55.656084053320505,12.5258455390821,2500,Sankt Annæ Gymnasiums Grundskole,Grundskoler,Folkeskoler,"(55.656084053320505, 12.5258455390821)",2019,33793.0
83,101162,5.9,6.0,101,55.6591591982375,12.501859125616699,2500,Kildeskolen,Grundskoler,Friskoler og private grundskoler,"(55.6591591982375, 12.501859125616699)",2019,33793.0
84,101593,6.8,6.3,101,55.6586888580178,12.503183558078199,2500,Salix Skole,Grundskoler,Friskoler og private grundskoler,"(55.6586888580178, 12.503183558078199)",2019,33793.0
85,101079,8.9,8.5,101,55.6732833108904,12.593893093146301,1420,Christianshavns Døttreskole,Grundskoler,Friskoler og private grundskoler,"(55.6732833108904, 12.593893093146301)",2019,
86,101080,6.9,6.7,101,55.683976258937996,12.5667857706436,1364,Det Kgl Vaisenhus Skole,Grundskoler,Friskoler og private grundskoler,"(55.683976258937996, 12.5667857706436)",2019,
87,101088,8.6,8.2,101,55.6827235384127,12.569256361673999,1361,N. Zahles Seminarieskole,Grundskoler,Friskoler og private grundskoler,"(55.6827235384127, 12.569256361673999)",2019,
88,101089,9.5,8.4,101,55.6797379385099,12.569634084038999,1451,Sankt Petri Skole,Grundskoler,Friskoler og private grundskoler,"(55.6797379385099, 12.569634084038999)",2019,
89,101155,9.4,8.4,101,55.682456904809705,12.569828766514402,1358,N. Zahles Gymnasieskole,Grundskoler,Friskoler og private grundskoler,"(55.682456904809705, 12.569828766514402)",2019,
90,101185,6.7,7.1,101,55.673601795546105,12.556696319725999,1616,Mariendal Friskole,Grundskoler,Friskoler og private grundskoler,"(55.673601795546105, 12.556696319725999)",2019,
91,101188,8.1,7.6,101,55.6742769940967,12.5593781673688,1610,Copenhagen City School,Grundskoler,Friskoler og private grundskoler,"(55.6742769940967, 12.5593781673688)",2019,
92,101191,7.4,7.9,101,55.670587132229606,12.5483968790286,1665,Børneuniversitetet på Vesterbro,Grundskoler,Friskoler og private grundskoler,"(55.670587132229606, 12.5483968790286)",2019,
93,101572,7.4,7.4,101,55.665355077993496,12.5405775825191,1762,Vesterbro Ny Skole,Grundskoler,Folkeskoler,"(55.665355077993496, 12.5405775825191)",2019,
94,101586,7.9,7.7,101,55.6701424957163,12.5575471061709,1656,Gasværksvejens Skole,Grundskoler,Folkeskoler,"(55.6701424957163, 12.5575471061709)",2019,
95,147002,7.2,7.4,147,55.68051208955811,12.508862159228402,2000,Lindevangskolen,Grundskoler,Folkeskoler,"(55.68051208955811, 12.508862159228402)",2019,50732.0
96,147006,6.5,7.2,147,55.6746004791887,12.5034642455995,2000,Søndermarkskolen,Grundskoler,Folkeskoler,"(55.6746004791887, 12.5034642455995)",2019,50732.0
97,147007,8.6,8.3,147,55.6911252121039,12.5285771073539,2000,Skolen på Duevej,Grundskoler,Folkeskoler,"(55.6911252121039, 12.5285771073539)",2019,50732.0
98,147010,8.0,7.9,147,55.6845664304581,12.518391115382302,2000,Skolen på La Cours Vej,Grundskoler,Folkeskoler,"(55.6845664304581, 12.518391115382302)",2019,50732.0
99,147012,7.2,7.5,147,55.68282151345839,12.530571684591902,2000,Skolen på Nyelandsvej,Grundskoler,Folkeskoler,"(55.68282151345839, 12.530571684591902)",2019,50732.0
100,147034,8.8,8.4,147,55.6750414547389,12.5018751828903,2000,Johannesskolen,Grundskoler,Friskoler og private grundskoler,"(55.6750414547389, 12.5018751828903)",2019,50732.0
101,147051,6.7,7.4,147,55.6800885506188,12.4980944246467,2000,Tre Falke Skolen,Grundskoler,Folkeskoler,"(55.6800885506188, 12.4980944246467)",2019,50732.0
102,147008,8.0,7.7,147,55.682698963037005,12.5467685327793,1962,Skolen ved Bulowsvej,Grundskoler,Folkeskoler,"(55.682698963037005, 12.5467685327793)",2019,
103,147017,8.7,8.4,147,55.67124672161921,12.5369104563961,1812,Frederik Barfods Skole,Grundskoler,Friskoler og private grundskoler,"(55.671246721619205, 12.5369104563961)",2019,
104,147018,9.0,8.5,147,55.675851755748994,12.5471771275627,1902,Kaptajn Johnsens Skole,Grundskoler,Friskoler og private grundskoler,"(55.675851755748994, 12.5471771275627)",2019,
105,147033,8.3,8.1,147,55.681236833428,12.546755236010098,1961,Jakobskolen,Grundskoler,Friskoler og private grundskoler,"(55.681236833428, 12.546755236010098)",2019,
106,147044,8.3,8.0,147,55.6758807591376,12.5375665568862,1855,Ny Hollænderskolen,Grundskoler,Folkeskoler,"(55.6758807591376, 12.5375665568862)",2019,
107,147052,7.5,7.9,147,55.677842916841094,12.552764377293,1911,Skolen ved Søerne,Grundskoler,Folkeskoler,"(55.677842916841094, 12.552764377293)",2019,
108,151003,6.9,6.7,151,55.7203335714025,12.357771179391198,2750,Hedegårdsskolen,Grundskoler,Folkeskoler,"(55.7203335714025, 12.357771179391198)",2019,23073.0
109,151014,7.9,8.2,151,55.7559919816893,12.3885705257075,2750,Hareskovens Lilleskole,Grundskoler,Friskoler og private grundskoler,"(55.7559919816893, 12.3885705257075)",2019,23073.0
110,151018,7.6,7.7,151,55.755656268291,12.3456160200617,2750,Ballerup Ny Skole,Grundskoler,Friskoler og private grundskoler,"(55.755656268291, 12.3456160200617)",2019,23073.0
111,151021,8.4,8.1,151,55.7290135950334,12.3996855613566,2740,Thomasskolen,Grundskoler,Friskoler og private grundskoler,"(55.7290135950334, 12.3996855613566)",2019,25070.0
112,153018,6.3,6.3,153,55.6611531699036,12.4458384331742,2605,Brøndbyøster Skole,Grundskoler,Folkeskoler,"(55.6611531699036, 12.4458384331742)",2019,24431.0
113,153019,6.1,6.8,153,55.6454844020148,12.412521578141199,2605,Brøndbyvester Skole,Grundskoler,Folkeskoler,"(55.6454844020148, 12.412521578141199)",2019,24431.0
114,153300,4.8,5.5,153,55.651100787155,12.416114664517698,2605,Brøndby Idrætsefterskole,Efterskoler,Efterskoler,"(55.651100787155, 12.416114664517698)",2019,24431.0
115,280542,7.2,7.1,153,55.6545744650174,12.3984908346414,2605,Park Allé Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6545744650174, 12.3984908346414)",2019,24431.0
116,153020,5.4,5.8,153,55.62671577165,12.399406281910998,2660,Brøndby Strand Skole,Grundskoler,Folkeskoler,"(55.62671577165, 12.399406281910998)",2019,24435.0
117,155004,7.9,7.8,155,55.5986481699811,12.6588071242827,2791,Nordstrandskolen,Grundskoler,Folkeskoler,"(55.5986481699811, 12.6588071242827)",2019,28756.0
118,280186,7.7,7.6,155,55.595554994484104,12.6372393011621,2791,St. Magleby Skole,Grundskoler,Folkeskoler,"(55.595554994484104, 12.6372393011621)",2019,28756.0
119,280187,7.3,7.5,155,55.59360699999999,12.669817,2791,Dragør Skole,Grundskoler,Folkeskoler,"(55.59360699999999, 12.669817)",2019,28756.0
120,157001,7.8,7.8,157,55.746338784715604,12.5254548613061,2820,Bakkegårdsskolen,Grundskoler,Folkeskoler,"(55.746338784715604, 12.5254548613061)",2019,38553.0
121,157003,8.1,8.0,157,55.742920911394386,12.5472343852408,2820,Gentofte Skole,Grundskoler,Folkeskoler,"(55.74292091139439, 12.5472343852408)",2019,38553.0
122,157011,7.6,7.7,157,55.7550860005017,12.5304733848264,2820,Tjørnegårdsskolen,Grundskoler,Folkeskoler,"(55.7550860005017, 12.5304733848264)",2019,38553.0
123,157015,8.7,8.4,157,55.7453905190408,12.5222293790523,2820,Busses Skole,Grundskoler,Friskoler og private grundskoler,"(55.7453905190408, 12.5222293790523)",2019,38553.0
124,157002,8.5,8.3,157,55.732721547659395,12.538941861696,2900,Dyssegårdsskolen,Grundskoler,Folkeskoler,"(55.732721547659395, 12.538941861696)",2019,40523.0
125,157005,7.9,8.0,157,55.743843398737106,12.5695996286044,2900,Maglegårdsskolen,Grundskoler,Folkeskoler,"(55.743843398737106, 12.5695996286044)",2019,40523.0
126,157012,9.2,8.5,157,55.739107696299286,12.5669140263643,2900,Tranegårdskolen,Grundskoler,Folkeskoler,"(55.73910769629929, 12.5669140263643)",2019,40523.0
127,157013,8.2,8.2,157,55.73159559143461,12.572899003906699,2900,Bernadotteskolen,Grundskoler,Friskoler og private grundskoler,"(55.731595591434605, 12.572899003906699)",2019,40523.0
128,157018,8.4,8.3,157,55.7306171223294,12.556169768246699,2900,Rygaards Skole,Grundskoler,Friskoler og private grundskoler,"(55.7306171223294, 12.556169768246699)",2019,40523.0
129,157040,9.2,8.4,157,55.7372635227296,12.543253844680299,2900,Kildegård Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7372635227296, 12.543253844680299)",2019,40523.0
130,157047,8.2,8.0,157,55.7236650042573,12.581017592425196,2900,Hellerup Skole,Grundskoler,Folkeskoler,"(55.7236650042573, 12.581017592425198)",2019,40523.0
131,157007,7.9,7.8,157,55.735239486886606,12.5221092224845,2870,Munkegårdsskolen,Grundskoler,Folkeskoler,"(55.735239486886606, 12.5221092224845)",2019,41926.0
132,157008,8.8,8.3,157,55.757168454704285,12.5730596968714,2920,Ordrup Skole,Grundskoler,Folkeskoler,"(55.75716845470429, 12.5730596968714)",2019,50496.0
133,157009,8.1,8.2,157,55.7663991369269,12.568533380073301,2920,Skovgårdsskolen,Grundskoler,Folkeskoler,"(55.7663991369269, 12.568533380073301)",2019,50496.0
134,157010,8.1,8.0,157,55.762157472933204,12.5936915236921,2920,Skovshoved Skole,Grundskoler,Folkeskoler,"(55.762157472933204, 12.5936915236921)",2019,50496.0
135,157019,8.1,8.1,157,55.7619851557617,12.572465029091498,2920,Sct. Joseph Søstrenes Skole S/I,Grundskoler,Friskoler og private grundskoler,"(55.7619851557617, 12.572465029091498)",2019,50496.0
136,159001,7.8,7.8,159,55.758827208452395,12.4607614067399,2880,Bagsværd Skole,Grundskoler,Folkeskoler,"(55.758827208452395, 12.4607614067399)",2019,33007.0
137,159013,7.2,6.9,159,55.75815690894879,12.4320118999691,2880,Skovbrynet skole,Grundskoler,Folkeskoler,"(55.75815690894879, 12.4320118999691)",2019,33007.0
138,159018,7.7,7.8,159,55.76653145632171,12.4458813493211,2880,Bagsværd Friskole (Hanna-Skolen),Grundskoler,Friskoler og private grundskoler,"(55.76653145632171, 12.4458813493211)",2019,33007.0
139,159034,8.7,8.3,159,55.7645171589758,12.4513673341681,2880,Bagsværd Gymnasiums Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.7645171589758, 12.4513673341681)",2019,33007.0
140,159002,7.1,7.4,159,55.741713479950896,12.503414678307399,2860,Buddinge Skole,Grundskoler,Folkeskoler,"(55.741713479950896, 12.503414678307399)",2019,31575.0
141,159004,7.4,7.4,159,55.7240986944238,12.478079623503401,2860,Enghavegård Skole,Grundskoler,Folkeskoler,"(55.7240986944238, 12.478079623503401)",2019,31575.0
142,159005,6.6,7.1,159,55.745215976875,12.4718871081832,2860,Gladsaxe Skole,Grundskoler,Folkeskoler,"(55.745215976875, 12.4718871081832)",2019,31575.0
143,159006,7.2,7.1,159,55.7278027304859,12.496681725799,2860,Grønnemose Skole,Grundskoler,Folkeskoler,"(55.7278027304859, 12.496681725799)",2019,31575.0
144,159008,6.2,6.5,159,55.7238337894305,12.4692452675245,2860,Mørkhøj Skole,Grundskoler,Folkeskoler,"(55.7238337894305, 12.4692452675245)",2019,31575.0
145,159010,7.8,7.8,159,55.734704956102895,12.512006236565199,2860,Søborg Skole,Grundskoler,Folkeskoler,"(55.734704956102895, 12.512006236565199)",2019,31575.0
146,159012,7.4,7.3,159,55.750637447633295,12.488731354247902,2860,Vadgård Skole,Grundskoler,Folkeskoler,"(55.750637447633295, 12.488731354247902)",2019,31575.0
147,159016,7.2,7.6,159,55.7472789654757,12.488778974389696,2860,Kvikmarkens Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7472789654757, 12.488778974389698)",2019,31575.0
148,159009,8.3,8.2,159,55.7570467409232,12.47499439421,2800,Stengård Skole,Grundskoler,Folkeskoler,"(55.7570467409232, 12.47499439421)",2019,35792.0
149,159015,8.3,8.2,159,55.7559652866213,12.478923456996801,2800,Den Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.7559652866213, 12.478923456996801)",2019,35792.0
150,159017,6.4,6.8,159,55.7550438739549,12.482933711823799,2800,Gladsaxe Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7550438739549, 12.482933711823799)",2019,35792.0
151,163001,7.4,7.2,163,55.7325453737241,12.4250623069057,2730,Lindehøjskolen,Grundskoler,Folkeskoler,"(55.7325453737241, 12.4250623069057)",2019,26583.0
152,163004,6.8,6.4,163,55.7231864029724,12.431585685153301,2730,Herlev byskole,Grundskoler,Folkeskoler,"(55.7231864029724, 12.431585685153301)",2019,26583.0
153,163006,6.1,6.3,163,55.742352607168506,12.4252745333986,2730,Kildegårdskolen,Grundskoler,Folkeskoler,"(55.742352607168506, 12.4252745333986)",2019,26583.0
154,163009,8.9,8.2,163,55.7427475227567,12.4124071641936,2730,Herlev Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7427475227567, 12.4124071641936)",2019,26583.0
155,165001,6.9,7.2,165,55.66943335244739,12.328888885097802,2620,Egelundskolen,Grundskoler,Folkeskoler,"(55.66943335244739, 12.328888885097802)",2019,21404.0
