,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates,year,salgspris
20,101178,6.6,6.9,101,55.70223276319921,12.5358365040029,2400,Lygten Skole,Grundskoler,Friskoler og private grundskoler,"(55.702232763199206, 12.5358365040029)",2015,27972.75
21,101184,6.9,6.2,101,55.6985444983091,12.5306831759221,2400,Sjællands Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6985444983091, 12.5306831759221)",2015,27972.75
22,101516,6.3,6.0,101,55.7058615957497,12.526234665517899,2400,Al Quds Skole,Grundskoler,Friskoler og private grundskoler,"(55.7058615957497, 12.526234665517899)",2015,27972.75
23,101526,5.8,5.9,101,55.7009690047132,12.5360630242783,2400,Al-Hilal Skolen,Grundskoler,Friskoler og private grundskoler,"(55.7009690047132, 12.5360630242783)",2015,27972.75
24,101540,7.0,7.4,101,55.7112670082224,12.5198615632974,2400,Utterslev Skole,Grundskoler,Folkeskoler,"(55.7112670082224, 12.5198615632974)",2015,27972.75
25,101581,7.0,6.5,101,55.7081414456415,12.5244217779389,2400,Nord-Vest Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7081414456415, 12.5244217779389)",2015,27972.75
26,101018,8.1,7.9,101,55.6848392747371,12.4815099396248,2720,Hyltebjerg Skole,Grundskoler,Folkeskoler,"(55.6848392747371, 12.4815099396248)",2015,29076.5
27,101019,7.6,7.8,101,55.690223062739,12.4987635776381,2720,Katrinedals Skole,Grundskoler,Folkeskoler,"(55.690223062739, 12.4987635776381)",2015,29076.5
28,101020,7.4,7.4,101,55.696308780138,12.482887762769304,2720,Kirkebjerg Skole,Grundskoler,Folkeskoler,"(55.696308780138, 12.482887762769302)",2015,29076.5
29,101022,6.1,6.7,101,55.697004850485705,12.507010821589803,2720,Rødkilde Skole,Grundskoler,Folkeskoler,"(55.697004850485705, 12.507010821589802)",2015,29076.5
30,101024,5.9,6.0,101,55.6864665871815,12.4816166015543,2720,Vanløse Skole,Grundskoler,Folkeskoler,"(55.6864665871815, 12.4816166015543)",2015,29076.5
31,101135,9.1,8.4,101,55.68217121175661,12.4880983225825,2720,Vanløse Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.682171211756604, 12.4880983225825)",2015,29076.5
32,101169,6.6,6.2,101,55.6961895927436,12.4813493360965,2720,Jinnah International School,Grundskoler,Friskoler og private grundskoler,"(55.6961895927436, 12.4813493360965)",2015,29076.5
33,101172,7.8,6.8,101,55.6875406075802,12.4871951099964,2720,Ahi International School,Grundskoler,Friskoler og private grundskoler,"(55.6875406075802, 12.4871951099964)",2015,29076.5
34,101039,7.5,7.6,101,55.7057827485052,12.5807941283846,2100,Randersgades Skole,Grundskoler,Folkeskoler,"(55.7057827485052, 12.5807941283846)",2015,40052.25
35,101041,7.7,7.6,101,55.711244343531284,12.579208584077596,2100,Strandvejsskolen,Grundskoler,Folkeskoler,"(55.71124434353129, 12.579208584077598)",2015,40052.25
36,101042,6.6,7.0,101,55.7087556166683,12.5788239345057,2100,Vibenshus Skole,Grundskoler,Folkeskoler,"(55.7087556166683, 12.5788239345057)",2015,40052.25
37,101043,8.1,8.3,101,55.692564602145005,12.5775684168944,2100,Øster Farimagsgades Skole,Grundskoler,Folkeskoler,"(55.692564602145005, 12.5775684168944)",2015,40052.25
38,101078,8.1,7.9,101,55.7222505426711,12.5577468810455,2100,Carolineskolen,Grundskoler,Friskoler og private grundskoler,"(55.7222505426711, 12.5577468810455)",2015,40052.25
39,101081,7.9,7.8,101,55.6941915753893,12.582307786777198,2100,Institut Sankt Joseph,Grundskoler,Friskoler og private grundskoler,"(55.6941915753893, 12.582307786777198)",2015,40052.25
40,101083,9.2,8.7,101,55.689790970187595,12.5755962794031,2100,Krebs' Skole,Grundskoler,Friskoler og private grundskoler,"(55.689790970187595, 12.5755962794031)",2015,40052.25
41,101086,8.1,8.2,101,55.6941743205278,12.576322905164199,2100,Bordings Friskole,Grundskoler,Friskoler og private grundskoler,"(55.6941743205278, 12.576322905164199)",2015,40052.25
42,101138,5.1,5.8,101,55.7184703801835,12.544362399661301,2100,Lundehusskolen,Grundskoler,Folkeskoler,"(55.7184703801835, 12.544362399661301)",2015,40052.25
43,101151,5.5,6.0,101,55.716494287455504,12.5733199878141,2100,Kildevældsskolen,Grundskoler,Folkeskoler,"(55.716494287455504, 12.5733199878141)",2015,40052.25
44,101152,9.4,9.0,101,55.7213912573883,12.5586640107915,2100,Bjørns Internationale Skole,Grundskoler,Friskoler og private grundskoler,"(55.7213912573883, 12.5586640107915)",2015,40052.25
45,101153,8.8,8.5,101,55.700287411550995,12.5785481531163,2100,Ingrid Jespersens Gymnasieskole,Grundskoler,Friskoler og private grundskoler,"(55.700287411550995, 12.5785481531163)",2015,40052.25
46,101154,8.1,7.9,101,55.70812777276301,12.5670547038203,2100,Niels Steensens Gymnasium,Grundskoler,Friskoler og private grundskoler,"(55.70812777276301, 12.5670547038203)",2015,40052.25
47,101157,7.9,7.8,101,55.6977329321241,12.577207980257,2100,Sortedamskolen,Grundskoler,Folkeskoler,"(55.6977329321241, 12.577207980257)",2015,40052.25
48,101175,7.2,7.6,101,55.699606211108396,12.586741262849099,2100,Langelinieskolen,Grundskoler,Folkeskoler,"(55.699606211108396, 12.586741262849099)",2015,40052.25
49,101537,8.4,8.0,101,55.702980383559996,12.5818726356956,2100,Heibergskolen,Grundskoler,Folkeskoler,"(55.702980383559996, 12.5818726356956)",2015,40052.25
50,101047,7.3,7.6,101,55.674008557273595,12.596668921721498,1422,Christianshavns Skole,Grundskoler,Folkeskoler,"(55.674008557273595, 12.596668921721498)",2015,29624.75
51,101050,5.2,5.4,101,55.6631089602849,12.6088427991237,2300,Skolen på Amagerbro,Grundskoler,Folkeskoler,"(55.6631089602849, 12.6088427991237)",2015,30764.25
52,101052,6.2,6.5,101,55.6467457419843,12.603824731219401,2300,Højdevangens Skole,Grundskoler,Folkeskoler,"(55.6467457419843, 12.603824731219401)",2015,30764.25
53,101053,7.4,7.5,101,55.6532315899916,12.628020114748399,2300,Skolen ved Sundet,Grundskoler,Folkeskoler,"(55.6532315899916, 12.628020114748399)",2015,30764.25
54,101058,6.4,6.3,101,55.664994202965495,12.613406966616399,2300,Lergravsparkens Skole,Grundskoler,Folkeskoler,"(55.664994202965495, 12.613406966616399)",2015,30764.25
55,101059,7.1,7.4,101,55.6629241401929,12.583199412125799,2300,Skolen på Islands Brygge,Grundskoler,Folkeskoler,"(55.6629241401929, 12.583199412125799)",2015,30764.25
56,101060,6.3,5.9,101,55.65535633240189,12.596598560878999,2300,Peder Lykke Skolen,Grundskoler,Folkeskoler,"(55.655356332401894, 12.596598560878999)",2015,30764.25
57,101084,7.4,7.4,101,55.653833385258295,12.6071414814094,2300,Sankt Annæ Skole,Grundskoler,Friskoler og private grundskoler,"(55.653833385258295, 12.6071414814094)",2015,30764.25
58,101091,7.1,7.1,101,55.6624030145113,12.6318796858562,2300,"Hovedstadens Privatskole, Filipskolen",Grundskoler,Friskoler og private grundskoler,"(55.6624030145113, 12.6318796858562)",2015,30764.25
59,101092,8.1,8.0,101,55.6513244813005,12.6173567016551,2300,Amager Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.6513244813005, 12.6173567016551)",2015,30764.25
60,101163,6.5,6.2,101,55.648067833665294,12.6347715795188,2300,Amager's International School,Grundskoler,Friskoler og private grundskoler,"(55.648067833665294, 12.6347715795188)",2015,30764.25
61,101174,5.3,5.4,101,55.662116959338796,12.596477457471002,2300,Amager Fælled Skole,Grundskoler,Folkeskoler,"(55.662116959338796, 12.596477457471002)",2015,30764.25
62,101564,8.1,7.6,101,55.64681357594149,12.635535966308598,2300,Øresunds Internationale Skole,Grundskoler,Friskoler og private grundskoler,"(55.64681357594149, 12.635535966308598)",2015,30764.25
63,101585,7.5,7.6,101,55.653272624971294,12.5894188886489,2300,Ørestad Friskole,Grundskoler,Friskoler og private grundskoler,"(55.653272624971294, 12.5894188886489)",2015,30764.25
64,101062,5.3,5.4,101,55.6578964166001,12.5356498902901,2450,Bavnehøj Skole,Grundskoler,Folkeskoler,"(55.6578964166001, 12.5356498902901)",2015,29624.75
65,101063,5.8,5.5,101,55.6510747055513,12.531610607486801,2450,Ellebjerg Skole,Grundskoler,Folkeskoler,"(55.6510747055513, 12.531610607486801)",2015,29624.75
66,101180,8.4,7.4,101,55.6503931524827,12.5224910365209,2450,Al Hikma Skolen,Grundskoler,Friskoler og private grundskoler,"(55.6503931524827, 12.5224910365209)",2015,29624.75
67,101181,7.5,6.3,101,55.649476960703495,12.522663050445,2450,Hay Skolen,Grundskoler,Friskoler og private grundskoler,"(55.649476960703495, 12.522663050445)",2015,29624.75
68,101303,6.7,7.3,101,55.64798298,12.51135312,2450,Københavns Idrætsefterskole,Efterskoler,Efterskoler,"(55.64798298, 12.51135312)",2015,29624.75
69,101064,7.0,7.3,101,55.6664515798549,12.5449517678894,1670,Tove Ditlevsens Skole,Grundskoler,Folkeskoler,"(55.6664515798549, 12.5449517678894)",2015,29624.75
70,101069,6.9,7.3,101,55.66759675524749,12.550323216110101,1663,Oehlenschlægersgades Skole,Grundskoler,Folkeskoler,"(55.667596755247494, 12.550323216110101)",2015,29624.75
71,101070,7.3,7.7,101,55.666652912372896,12.486321625850401,2500,Hanssted Skole,Grundskoler,Folkeskoler,"(55.666652912372896, 12.486321625850401)",2015,29562.25
72,101071,5.6,5.9,101,55.64915678937661,12.501983122535801,2500,Kirsebærhavens Skole,Grundskoler,Folkeskoler,"(55.649156789376605, 12.501983122535801)",2015,29562.25
73,101072,6.0,5.8,101,55.6601006734379,12.484063677139199,2500,Lykkebo Skole,Grundskoler,Folkeskoler,"(55.6601006734379, 12.484063677139199)",2015,29562.25
74,101074,5.9,6.2,101,55.6651536990499,12.509108238038301,2500,Valby Skole,Grundskoler,Folkeskoler,"(55.6651536990499, 12.509108238038301)",2015,29562.25
75,101075,5.5,5.8,101,55.661452474609604,12.5080916879191,2500,Vigerslev Allés Skole,Grundskoler,Folkeskoler,"(55.661452474609604, 12.5080916879191)",2015,29562.25
76,101076,6.1,6.3,101,55.6700885940723,12.495058522832696,2500,Ålholm Skole,Grundskoler,Folkeskoler,"(55.6700885940723, 12.495058522832698)",2015,29562.25
77,101111,7.4,7.8,101,55.6581068147651,12.5058890928141,2500,Byens Skole,Grundskoler,Friskoler og private grundskoler,"(55.6581068147651, 12.5058890928141)",2015,29562.25
78,101133,6.5,7.2,101,55.6660022996429,12.5064141973877,2500,Freinet-Skolen,Grundskoler,Friskoler og private grundskoler,"(55.6660022996429, 12.5064141973877)",2015,29562.25
79,101140,6.3,7.1,101,55.657277,12.51978288,2500,Trekronergade Freinetskole,Grundskoler,Friskoler og private grundskoler,"(55.657277, 12.51978288)",2015,29562.25
80,101158,8.1,8.2,101,55.656084053320505,12.5258455390821,2500,Sankt Annæ Gymnasiums Grundskole,Grundskoler,Folkeskoler,"(55.656084053320505, 12.5258455390821)",2015,29562.25
81,101162,7.1,6.9,101,55.6591591982375,12.501859125616699,2500,Kildeskolen,Grundskoler,Friskoler og private grundskoler,"(55.6591591982375, 12.501859125616699)",2015,29562.25
82,101080,5.6,5.7,101,55.683976258937996,12.5667857706436,1364,Det Kgl Vaisenhus Skole,Grundskoler,Friskoler og private grundskoler,"(55.683976258937996, 12.5667857706436)",2015,29624.75
83,101088,8.1,8.2,101,55.6827235384127,12.569256361673999,1361,N. Zahles Seminarieskole,Grundskoler,Friskoler og private grundskoler,"(55.6827235384127, 12.569256361673999)",2015,29624.75
84,101155,8.9,8.6,101,55.682456904809705,12.569828766514402,1358,N. Zahles Gymnasieskole,Grundskoler,Friskoler og private grundskoler,"(55.682456904809705, 12.569828766514402)",2015,29624.75
85,101185,7.8,8.1,101,55.673601795546105,12.556696319725999,1616,Mariendal Friskole,Grundskoler,Friskoler og private grundskoler,"(55.673601795546105, 12.556696319725999)",2015,29624.75
86,101188,7.0,6.8,101,55.6742769940967,12.5593781673688,1610,Copenhagen City School,Grundskoler,Friskoler og private grundskoler,"(55.6742769940967, 12.5593781673688)",2015,29624.75
87,101191,7.5,7.8,101,55.670587132229606,12.5483968790286,1665,Børneuniversitetet på Vesterbro,Grundskoler,Friskoler og private grundskoler,"(55.670587132229606, 12.5483968790286)",2015,29624.75
88,101572,6.0,6.7,101,55.665355077993496,12.5405775825191,1762,Vesterbro Ny Skole,Grundskoler,Folkeskoler,"(55.665355077993496, 12.5405775825191)",2015,29624.75
89,147002,8.0,7.1,147,55.68051208955811,12.508862159228402,2000,Lindevangskolen,Grundskoler,Folkeskoler,"(55.68051208955811, 12.508862159228402)",2015,41239.0
90,147006,6.9,7.2,147,55.6746004791887,12.5034642455995,2000,Søndermarkskolen,Grundskoler,Folkeskoler,"(55.6746004791887, 12.5034642455995)",2015,41239.0
91,147007,7.7,7.7,147,55.6911252121039,12.5285771073539,2000,Skolen på Duevej,Grundskoler,Folkeskoler,"(55.6911252121039, 12.5285771073539)",2015,41239.0
92,147010,8.4,8.0,147,55.6845664304581,12.518391115382302,2000,Skolen på La Cours Vej,Grundskoler,Folkeskoler,"(55.6845664304581, 12.518391115382302)",2015,41239.0
93,147012,8.1,7.7,147,55.68282151345839,12.530571684591902,2000,Skolen på Nyelandsvej,Grundskoler,Folkeskoler,"(55.68282151345839, 12.530571684591902)",2015,41239.0
94,147034,8.8,8.4,147,55.6750414547389,12.5018751828903,2000,Johannesskolen,Grundskoler,Friskoler og private grundskoler,"(55.6750414547389, 12.5018751828903)",2015,41239.0
95,147051,6.5,7.3,147,55.6800885506188,12.4980944246467,2000,Tre Falke Skolen,Grundskoler,Folkeskoler,"(55.6800885506188, 12.4980944246467)",2015,41239.0
96,147008,7.1,7.3,147,55.682698963037005,12.5467685327793,1962,Skolen ved Bulowsvej,Grundskoler,Folkeskoler,"(55.682698963037005, 12.5467685327793)",2015,42070.0
97,147018,9.0,8.5,147,55.675851755748994,12.5471771275627,1902,Kaptajn Johnsens Skole,Grundskoler,Friskoler og private grundskoler,"(55.675851755748994, 12.5471771275627)",2015,42070.0
98,147033,6.1,6.7,147,55.681236833428,12.546755236010098,1961,Jakobskolen,Grundskoler,Friskoler og private grundskoler,"(55.681236833428, 12.546755236010098)",2015,42070.0
99,147044,8.0,7.9,147,55.6758807591376,12.5375665568862,1855,Ny Hollænderskolen,Grundskoler,Folkeskoler,"(55.6758807591376, 12.5375665568862)",2015,42070.0
100,147052,7.1,7.5,147,55.677842916841094,12.552764377293,1911,Skolen ved Søerne,Grundskoler,Folkeskoler,"(55.677842916841094, 12.552764377293)",2015,42070.0
101,151003,7.3,7.0,151,55.7203335714025,12.357771179391198,2750,Hedegårdsskolen,Grundskoler,Folkeskoler,"(55.7203335714025, 12.357771179391198)",2015,20136.75
102,151014,8.4,8.2,151,55.7559919816893,12.3885705257075,2750,Hareskovens Lilleskole,Grundskoler,Friskoler og private grundskoler,"(55.7559919816893, 12.3885705257075)",2015,20136.75
103,151024,3.9,3.7,151,55.725501341729405,12.385201363799,2750,Unge2-projektet,Grundskoler,Folkeskoler,"(55.725501341729405, 12.385201363799)",2015,20136.75
104,151021,8.0,8.0,151,55.7290135950334,12.3996855613566,2740,Thomasskolen,Grundskoler,Friskoler og private grundskoler,"(55.7290135950334, 12.3996855613566)",2015,19663.75
105,153018,6.9,6.5,153,55.6611531699036,12.4458384331742,2605,Brøndbyøster Skole,Grundskoler,Folkeskoler,"(55.6611531699036, 12.4458384331742)",2015,19196.0
106,153019,6.3,6.5,153,55.6454844020148,12.412521578141199,2605,Brøndbyvester Skole,Grundskoler,Folkeskoler,"(55.6454844020148, 12.412521578141199)",2015,19196.0
107,153300,6.2,6.5,153,55.651100787155,12.416114664517698,2605,Brøndby Idrætsefterskole,Efterskoler,Efterskoler,"(55.651100787155, 12.416114664517698)",2015,19196.0
108,153020,5.8,5.8,153,55.62671577165,12.399406281910998,2660,Brøndby Strand Skole,Grundskoler,Folkeskoler,"(55.62671577165, 12.399406281910998)",2015,19881.25
109,157001,7.9,7.9,157,55.746338784715604,12.5254548613061,2820,Bakkegårdsskolen,Grundskoler,Folkeskoler,"(55.746338784715604, 12.5254548613061)",2015,32356.0
110,157003,8.5,8.4,157,55.742920911394386,12.5472343852408,2820,Gentofte Skole,Grundskoler,Folkeskoler,"(55.74292091139439, 12.5472343852408)",2015,32356.0
111,157011,7.8,8.1,157,55.7550860005017,12.5304733848264,2820,Tjørnegårdsskolen,Grundskoler,Folkeskoler,"(55.7550860005017, 12.5304733848264)",2015,32356.0
112,157015,8.0,8.4,157,55.7453905190408,12.5222293790523,2820,Busses Skole,Grundskoler,Friskoler og private grundskoler,"(55.7453905190408, 12.5222293790523)",2015,32356.0
113,157002,8.7,8.5,157,55.732721547659395,12.538941861696,2900,Dyssegårdsskolen,Grundskoler,Folkeskoler,"(55.732721547659395, 12.538941861696)",2015,35406.5
114,157005,8.0,8.3,157,55.743843398737106,12.5695996286044,2900,Maglegårdsskolen,Grundskoler,Folkeskoler,"(55.743843398737106, 12.5695996286044)",2015,35406.5
115,157012,8.8,8.2,157,55.739107696299286,12.5669140263643,2900,Tranegårdskolen,Grundskoler,Folkeskoler,"(55.73910769629929, 12.5669140263643)",2015,35406.5
116,157013,8.5,8.3,157,55.73159559143461,12.572899003906699,2900,Bernadotteskolen,Grundskoler,Friskoler og private grundskoler,"(55.731595591434605, 12.572899003906699)",2015,35406.5
117,157018,8.3,8.2,157,55.7306171223294,12.556169768246699,2900,Rygaards Skole,Grundskoler,Friskoler og private grundskoler,"(55.7306171223294, 12.556169768246699)",2015,35406.5
118,157040,8.2,8.4,157,55.7372635227296,12.543253844680299,2900,Kildegård Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7372635227296, 12.543253844680299)",2015,35406.5
119,157047,8.1,8.1,157,55.7236650042573,12.581017592425196,2900,Hellerup Skole,Grundskoler,Folkeskoler,"(55.7236650042573, 12.581017592425198)",2015,35406.5
120,157007,8.3,8.2,157,55.735239486886606,12.5221092224845,2870,Munkegårdsskolen,Grundskoler,Folkeskoler,"(55.735239486886606, 12.5221092224845)",2015,31524.75
121,157008,8.4,8.3,157,55.757168454704285,12.5730596968714,2920,Ordrup Skole,Grundskoler,Folkeskoler,"(55.75716845470429, 12.5730596968714)",2015,38587.75
122,157009,8.7,8.6,157,55.7663991369269,12.568533380073301,2920,Skovgårdsskolen,Grundskoler,Folkeskoler,"(55.7663991369269, 12.568533380073301)",2015,38587.75
123,157010,7.5,8.1,157,55.762157472933204,12.5936915236921,2920,Skovshoved Skole,Grundskoler,Folkeskoler,"(55.762157472933204, 12.5936915236921)",2015,38587.75
124,157019,8.2,8.3,157,55.7619851557617,12.572465029091498,2920,Sct. Joseph Søstrenes Skole S/I,Grundskoler,Friskoler og private grundskoler,"(55.7619851557617, 12.572465029091498)",2015,38587.75
125,159001,8.0,7.7,159,55.758827208452395,12.4607614067399,2880,Bagsværd Skole,Grundskoler,Folkeskoler,"(55.758827208452395, 12.4607614067399)",2015,25803.5
126,159013,6.0,6.0,159,55.75815690894879,12.4320118999691,2880,Skovbrynet skole,Grundskoler,Folkeskoler,"(55.75815690894879, 12.4320118999691)",2015,25803.5
127,159018,8.3,8.2,159,55.76653145632171,12.4458813493211,2880,Bagsværd Friskole (Hanna-Skolen),Grundskoler,Friskoler og private grundskoler,"(55.76653145632171, 12.4458813493211)",2015,25803.5
128,159034,8.5,8.4,159,55.7645171589758,12.4513673341681,2880,Bagsværd Gymnasiums Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.7645171589758, 12.4513673341681)",2015,25803.5
129,159002,7.2,7.6,159,55.741713479950896,12.503414678307399,2860,Buddinge Skole,Grundskoler,Folkeskoler,"(55.741713479950896, 12.503414678307399)",2015,25773.75
130,159004,6.6,7.0,159,55.7240986944238,12.478079623503401,2860,Enghavegård Skole,Grundskoler,Folkeskoler,"(55.7240986944238, 12.478079623503401)",2015,25773.75
131,159005,7.6,7.2,159,55.745215976875,12.4718871081832,2860,Gladsaxe Skole,Grundskoler,Folkeskoler,"(55.745215976875, 12.4718871081832)",2015,25773.75
132,159006,6.9,7.2,159,55.7278027304859,12.496681725799,2860,Grønnemose Skole,Grundskoler,Folkeskoler,"(55.7278027304859, 12.496681725799)",2015,25773.75
133,159008,5.4,6.0,159,55.7238337894305,12.4692452675245,2860,Mørkhøj Skole,Grundskoler,Folkeskoler,"(55.7238337894305, 12.4692452675245)",2015,25773.75
134,159010,7.9,8.1,159,55.734704956102895,12.512006236565199,2860,Søborg Skole,Grundskoler,Folkeskoler,"(55.734704956102895, 12.512006236565199)",2015,25773.75
135,159012,6.2,7.1,159,55.750637447633295,12.488731354247902,2860,Vadgård Skole,Grundskoler,Folkeskoler,"(55.750637447633295, 12.488731354247902)",2015,25773.75
136,159016,7.4,7.7,159,55.7472789654757,12.488778974389696,2860,Kvikmarkens Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7472789654757, 12.488778974389698)",2015,25773.75
137,159009,8.2,8.1,159,55.7570467409232,12.47499439421,2800,Stengård Skole,Grundskoler,Folkeskoler,"(55.7570467409232, 12.47499439421)",2015,30453.25
138,159015,7.9,8.1,159,55.7559652866213,12.478923456996801,2800,Den Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.7559652866213, 12.478923456996801)",2015,30453.25
139,159017,8.2,8.2,159,55.7550438739549,12.482933711823799,2800,Gladsaxe Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7550438739549, 12.482933711823799)",2015,30453.25
140,163001,7.3,7.2,163,55.7325453737241,12.4250623069057,2730,Lindehøjskolen,Grundskoler,Folkeskoler,"(55.7325453737241, 12.4250623069057)",2015,21868.5
141,163004,6.0,6.3,163,55.7231864029724,12.431585685153301,2730,Herlev byskole,Grundskoler,Folkeskoler,"(55.7231864029724, 12.431585685153301)",2015,21868.5
142,163009,8.9,8.2,163,55.7427475227567,12.4124071641936,2730,Herlev Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7427475227567, 12.4124071641936)",2015,21868.5
143,165001,6.5,6.4,165,55.66943335244739,12.328888885097802,2620,Egelundskolen,Grundskoler,Folkeskoler,"(55.66943335244739, 12.328888885097802)",2015,17098.25
144,165011,8.1,8.0,165,55.6881228188889,12.371353008461499,2620,Albertslund Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.6881228188889, 12.371353008461499)",2015,17098.25
145,165019,6.8,6.8,165,55.675417655404,12.364225031528498,2620,Herstedøster Skole,Grundskoler,Folkeskoler,"(55.675417655404, 12.364225031528498)",2015,17098.25
146,165020,5.8,6.5,165,55.669517969190906,12.340694335379801,2620,Herstedvester Skole,Grundskoler,Folkeskoler,"(55.669517969190906, 12.340694335379801)",2015,17098.25
147,280106,5.2,5.6,165,55.659586672471,12.341494606912901,2620,Herstedlund Skole,Grundskoler,Folkeskoler,"(55.659586672471, 12.341494606912901)",2015,17098.25
148,167001,6.9,7.0,167,55.6311810602445,12.4841329252436,2650,Dansborgskolen,Grundskoler,Folkeskoler,"(55.6311810602445, 12.4841329252436)",2015,22806.25
149,167002,7.0,6.8,167,55.6433114177557,12.468120746085999,2650,Gungehusskolen,Grundskoler,Folkeskoler,"(55.6433114177557, 12.468120746085999)",2015,22806.25
150,167003,6.3,7.2,167,55.66195314,12.47052361,2650,Holmegårdsskolen,Grundskoler,Folkeskoler,"(55.66195314, 12.47052361)",2015,22806.25
151,167004,6.3,7.0,167,55.6204569356775,12.490627071194801,2650,Langhøjskolen,Grundskoler,Folkeskoler,"(55.6204569356775, 12.490627071194801)",2015,22806.25
152,167005,7.0,7.2,167,55.654091625855706,12.4664491882175,2650,Præstemoseskolen,Grundskoler,Folkeskoler,"(55.654091625855706, 12.4664491882175)",2015,22806.25
153,167006,7.3,7.4,167,55.6407471246687,12.4873004457131,2650,Risbjergskolen,Grundskoler,Folkeskoler,"(55.6407471246687, 12.4873004457131)",2015,22806.25
154,167008,6.4,6.1,167,55.6264179955171,12.479995820792,2650,Engstrandskolen,Grundskoler,Folkeskoler,"(55.6264179955171, 12.479995820792)",2015,22806.25
