,institutionsnummer,Karakter,Soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates
305,259025,7.3,6.8,259,55.4733813625629,12.1665716714055,4600,Asgård Skole,Grundskoler,Folkeskoler,"(55.4733813625629, 12.1665716714055)"
306,261001,8.5,8.3,350,55.60199066024529,11.964887639763901,4320,Allerslev Skole,Grundskoler,Folkeskoler,"(55.60199066024529, 11.964887639763901)"
307,261002,6.4,6.5,350,55.561996266852205,11.9627856571647,4320,Osted Skole,Grundskoler,Folkeskoler,"(55.561996266852205, 11.9627856571647)"
308,261004,6.4,7.2,350,55.6688310273594,11.9623111312214,4000,Trællerupskolen,Grundskoler,Folkeskoler,"(55.6688310273594, 11.9623111312214)"
310,263001,7.3,7.1,265,55.569202465641006,12.091540697949801,4621,Gadstrup Skole,Grundskoler,Folkeskoler,"(55.569202465641006, 12.091540697949801)"
311,263003,7.1,7.2,265,55.561566981739794,12.025155262678,4130,Viby Friskole,Grundskoler,Friskoler og private grundskoler,"(55.561566981739794, 12.025155262678)"
312,265001,8.4,8.2,265,55.640121561156796,12.0740920661236,4000,Absalons Skole,Grundskoler,Folkeskoler,"(55.640121561156796, 12.0740920661236)"
313,265005,7.5,7.6,265,55.640933234109994,12.1016207213214,4000,Hedegårdenes Skole,Grundskoler,Folkeskoler,"(55.640933234109994, 12.1016207213214)"
314,265006,7.8,8.0,265,55.6594845896735,12.1037034385823,4000,Himmelev Skole,Grundskoler,Folkeskoler,"(55.6594845896735, 12.1037034385823)"
315,265007,8.3,8.0,265,55.64985971643121,12.0957308916958,4000,Klostermarksskolen,Grundskoler,Folkeskoler,"(55.64985971643121, 12.0957308916958)"
316,265008,7.1,7.5,265,55.6325366731635,12.0104845507574,4000,Lynghøjskolen,Grundskoler,Folkeskoler,"(55.6325366731635, 12.0104845507574)"
317,265010,7.3,7.6,265,55.6391148140523,12.062861597407698,4000,Sct. Jørgens Skole,Grundskoler,Folkeskoler,"(55.6391148140523, 12.062861597407698)"
318,265013,7.8,7.4,265,55.629513422244905,12.0964585107075,4000,Østervangsskolen,Grundskoler,Folkeskoler,"(55.629513422244905, 12.0964585107075)"
319,265015,6.9,6.7,265,55.6323180060445,12.0569871934356,4000,Tjørnegårdskolen,Grundskoler,Folkeskoler,"(55.6323180060445, 12.0569871934356)"
320,265017,7.9,7.9,265,55.642932978870704,12.0847040376776,4000,Roskilde Private Realskole,Grundskoler,Friskoler og private grundskoler,"(55.642932978870704, 12.0847040376776)"
321,265018,6.7,6.9,265,55.6459092900109,12.0970171480405,4000,Roskilde Private Skole,Grundskoler,Friskoler og private grundskoler,"(55.6459092900109, 12.0970171480405)"
322,265019,8.4,8.2,265,55.64435837875521,12.084221473750901,4000,Skt. Josefs Skole,Grundskoler,Friskoler og private grundskoler,"(55.64435837875521, 12.084221473750901)"
323,265032,8.3,8.3,265,55.6516828087228,12.1232873747319,4000,Trekronerskolen,Grundskoler,Folkeskoler,"(55.6516828087228, 12.1232873747319)"
324,267001,6.2,6.7,259,55.4507188534702,12.0343328617438,4632,Skovboskolen,Grundskoler,Folkeskoler,"(55.4507188534702, 12.0343328617438)"
325,267002,6.9,7.0,259,55.4985280438289,11.974807573638001,4140,Borup Skole,Grundskoler,Folkeskoler,"(55.4985280438289, 11.974807573638001)"
326,267003,7.6,7.4,259,55.4926759003305,12.0663506427093,4623,Ejby Skole,Grundskoler,Folkeskoler,"(55.4926759003305, 12.0663506427093)"
327,267005,7.0,7.0,259,55.460689092383795,12.056645616287598,4632,Vemmedrupskolen,Grundskoler,Folkeskoler,"(55.460689092383795, 12.056645616287598)"
328,267008,8.8,8.3,259,55.4899239125286,11.971681468588901,4140,Borup Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.4899239125286, 11.971681468588901)"
329,267300,5.7,6.5,259,55.4470743807749,11.956741402569099,4100,Skovbo Efterskole,Efterskoler,Efterskoler,"(55.4470743807749, 11.956741402569099)"
330,269001,7.1,7.0,269,55.5474108362534,12.129555089205198,4622,Havdrup Skole,Grundskoler,Folkeskoler,"(55.5474108362534, 12.129555089205198)"
331,269005,7.8,7.3,269,55.528193181575006,12.2106574568232,2680,Uglegårdsskolen,Grundskoler,Folkeskoler,"(55.528193181575006, 12.2106574568232)"
332,269007,7.8,7.4,269,55.540553716992704,12.217852838605198,2680,Munkekærskolen,Grundskoler,Folkeskoler,"(55.540553716992704, 12.217852838605198)"
333,269009,7.9,7.6,269,55.5365196699162,12.1885558225471,2680,Køge Bugt Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.5365196699162, 12.1885558225471)"
334,270002,6.7,6.9,270,56.0649028737457,12.1347947734203,3210,Sankt Helene Skole,Grundskoler,Folkeskoler,"(56.0649028737457, 12.1347947734203)"
335,271001,5.6,5.9,336,55.345358072885894,12.2384607008639,4652,Hotherskolen,Grundskoler,Folkeskoler,"(55.345358072885894, 12.2384607008639)"
336,271002,6.9,7.1,336,55.400752307354004,12.2625994728878,4671,Strøbyskolen,Grundskoler,Folkeskoler,"(55.400752307354004, 12.2625994728878)"
337,280038,6.7,6.9,320,55.272149664601095,12.243205264848699,4640,Spjellerup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.272149664601095, 12.243205264848699)"
338,280039,6.2,5.9,217,56.0230526140208,12.561824665572601,3000,Helsingør Privatskole,Grundskoler,Friskoler og private grundskoler,"(56.0230526140208, 12.561824665572601)"
339,280042,4.7,5.3,376,54.79038758650471,11.944493706278601,4800,Falster Efterskole,Efterskoler,Efterskoler,"(54.79038758650471, 11.944493706278601)"
340,280055,6.3,6.3,306,55.88754437915879,11.6234432925248,4572,Nr. Asmindrup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.88754437915879, 11.6234432925248)"
341,280056,6.7,6.3,766,55.824314816377495,10.088490651687,7130,Phønix Efterskole,Efterskoler,Efterskoler,"(55.824314816377495, 10.088490651687)"
342,280106,5.1,5.9,165,55.659586672471,12.341494606912901,2620,Herstedlund Skole,Grundskoler,Folkeskoler,"(55.659586672471, 12.341494606912901)"
343,280113,7.0,6.9,479,55.0737552737478,10.6383485987165,5700,Nymarkskolen,Grundskoler,Folkeskoler,"(55.0737552737478, 10.6383485987165)"
344,280117,7.3,6.7,430,55.2295431578787,10.252286121863301,5672,Brobyskolerne,Grundskoler,Folkeskoler,"(55.2295431578787, 10.252286121863301)"
345,280119,7.3,7.2,210,55.9655019685026,12.4197359584993,3480,Fredensborg Skole,Grundskoler,Folkeskoler,"(55.9655019685026, 12.4197359584993)"
346,280120,8.1,8.1,210,55.9568276615038,12.5328880743607,3050,Humlebæk Skole,Grundskoler,Folkeskoler,"(55.9568276615038, 12.5328880743607)"
347,280121,7.1,7.0,210,55.9333170210966,12.501172604370199,2990,Nivå Skole,Grundskoler,Folkeskoler,"(55.9333170210966, 12.501172604370199)"
348,280122,7.4,7.0,210,55.9096863554127,12.489140462163599,2980,Kokkedal Skole,Grundskoler,Folkeskoler,"(55.9096863554127, 12.489140462163599)"
349,280135,7.0,6.8,479,55.074133645528796,10.448997895481499,5762,Vestermarkskolen,Grundskoler,Folkeskoler,"(55.074133645528796, 10.448997895481499)"
350,280136,7.7,7.2,479,55.132424622880706,10.5022666150997,5771,Issø-skolen,Grundskoler,Folkeskoler,"(55.132424622880706, 10.5022666150997)"
351,280137,6.9,7.1,479,55.152583961181094,10.708214257051901,5884,Stokkebækskolen,Grundskoler,Folkeskoler,"(55.152583961181094, 10.708214257051901)"
352,280138,7.0,7.2,479,55.095335622090204,10.6876733611968,5881,Skårup Skole,Grundskoler,Folkeskoler,"(55.095335622090204, 10.6876733611968)"
353,280139,7.2,7.3,479,55.040167411014004,10.6152332405109,5700,Tåsingeskolen,Grundskoler,Folkeskoler,"(55.040167411014004, 10.6152332405109)"
354,280161,6.7,6.4,820,56.9587267508212,9.354247577682,9670,Toppedalskolen,Grundskoler,Folkeskoler,"(56.9587267508212, 9.354247577682)"
355,280163,7.3,7.7,219,55.940604907469904,12.2661680154197,3400,Hillerød Vest Skolen,Grundskoler,Folkeskoler,"(55.940604907469904, 12.2661680154197)"
356,280164,7.6,7.7,219,55.94103818057901,12.334818246366801,3400,Grønnevang skole,Grundskoler,Folkeskoler,"(55.94103818057901, 12.334818246366801)"
357,280165,7.8,7.8,219,55.8886257344215,12.287154944449698,3400,Hanebjerg Skole,Grundskoler,Folkeskoler,"(55.8886257344215, 12.287154944449698)"
358,280166,7.7,7.4,219,55.910731865883,12.1555885046992,3320,Kornmarkskolen,Grundskoler,Folkeskoler,"(55.910731865883, 12.1555885046992)"
359,280186,7.7,7.6,155,55.595554994484104,12.6372393011621,2791,St. Magleby Skole,Grundskoler,Folkeskoler,"(55.595554994484104, 12.6372393011621)"
360,280187,7.6,8.1,155,55.59360699999999,12.669817,2791,Dragør Skole,Grundskoler,Folkeskoler,"(55.59360699999999, 12.669817)"
361,280189,6.9,6.5,575,55.482036801275704,9.01940415316144,6650,Brørupskolen,Grundskoler,Folkeskoler,"(55.482036801275704, 9.01940415316144)"
363,280197,6.5,6.8,260,55.9863016853186,12.014365345791699,3300,Frederiksværk Skole,Grundskoler,Folkeskoler,"(55.9863016853186, 12.014365345791699)"
364,280198,6.7,6.8,260,55.956682499800394,11.8553042626664,3390,Hundested Skole,Grundskoler,Folkeskoler,"(55.956682499800394, 11.8553042626664)"
365,280206,5.7,5.6,461,55.3595675999005,10.37923659094,5260,Fyns Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.3595675999005, 10.37923659094)"
366,280207,4.8,5.1,860,57.46046219264421,9.869841401433519,9800,Friskolen Skallerup,Grundskoler,Friskoler og private grundskoler,"(57.46046219264421, 9.869841401433519)"
367,280208,6.3,6.3,580,54.893633935486406,9.44056162509993,6340,Grænseegnens Friskole,Grundskoler,Friskoler og private grundskoler,"(54.893633935486406, 9.44056162509993)"
368,280210,7.1,7.1,376,54.74283505714929,11.959542377034099,4872,Idestrup Privatskole,Grundskoler,Friskoler og private grundskoler,"(54.74283505714929, 11.959542377034099)"
369,280218,7.5,7.3,621,55.3535831854593,9.357460458510161,6070,Stepping Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3535831854593, 9.357460458510161)"
370,280221,4.8,5.4,860,57.5070824103152,10.2795887678634,9870,Vendsyssel Friskole,Grundskoler,Friskoler og private grundskoler,"(57.5070824103152, 10.2795887678634)"
371,280222,7.0,7.0,250,55.8298902391764,12.085982613844301,3600,Ådalens Skole,Grundskoler,Folkeskoler,"(55.8298902391764, 12.085982613844301)"
372,280226,5.6,5.8,450,55.39363331320249,10.688449002816599,5540,Langtved Friskole,Grundskoler,Friskoler og private grundskoler,"(55.39363331320249, 10.688449002816599)"
373,280239,6.3,6.4,510,55.2474362680449,9.31194134912746,6500,Lagoniskolen,Grundskoler,Folkeskoler,"(55.2474362680449, 9.31194134912746)"
374,280240,7.3,6.9,510,55.26176115767329,9.50837183797414,6100,Fællesskolen Favrdal-Fjelstrup,Grundskoler,Folkeskoler,"(55.26176115767329, 9.50837183797414)"
375,280242,7.0,6.9,510,55.2454520533236,9.48847157313466,6100,Sønder Otting Skole,Grundskoler,Folkeskoler,"(55.2454520533236, 9.48847157313466)"
376,280270,7.5,7.5,270,56.11641525487221,12.307447740476599,3250,Gilbjergskolen,Grundskoler,Folkeskoler,"(56.11641525487221, 12.307447740476599)"
377,280271,6.3,6.6,270,56.067108,12.281852,3230,Gribskolen,Grundskoler,Folkeskoler,"(56.067108, 12.281852)"
378,280272,6.8,6.9,270,56.02584480077189,12.1912107394205,3200,Nordstjerneskolen,Grundskoler,Folkeskoler,"(56.02584480077189, 12.1912107394205)"
379,280307,6.3,6.6,751,56.18921016874229,10.2222200663227,8240,Risskov Efterskole & Sansestormerne,Efterskoler,Efterskoler,"(56.18921016874229, 10.2222200663227)"
380,280308,6.7,6.7,740,56.1597458359536,9.556186143778039,8600,Silkeborg Efterskole,Efterskoler,Efterskoler,"(56.1597458359536, 9.556186143778039)"
381,280313,7.4,7.3,751,56.03529895751821,10.195100344776199,8340,Efterskolen for Scenekunst,Efterskoler,Efterskoler,"(56.03529895751821, 10.195100344776199)"
382,280316,7.9,7.2,530,55.7257001245478,9.104640333234169,7190,BillundSkolen,Grundskoler,Folkeskoler,"(55.7257001245478, 9.104640333234169)"
383,280319,6.6,6.6,580,55.0345675342468,9.406011629529711,6200,Kongehøjskolen,Grundskoler,Folkeskoler,"(55.0345675342468, 9.406011629529711)"
384,280320,6.8,6.6,580,55.0723682349666,9.332392461402438,6230,Hærvejsskolen,Grundskoler,Folkeskoler,"(55.0723682349666, 9.332392461402438)"
385,280321,6.4,6.3,580,54.843507702268894,9.37028246613441,6330,Lyreskovskolen,Grundskoler,Folkeskoler,"(54.843507702268894, 9.37028246613441)"
386,280327,8.5,8.4,230,55.840816530020895,12.414754295270601,3460,Birkerød Skole,Grundskoler,Folkeskoler,"(55.840816530020895, 12.414754295270601)"
388,280332,7.6,7.2,630,55.70345322008679,9.30934073038325,7182,Firehøjeskolen,Grundskoler,Folkeskoler,"(55.70345322008679, 9.30934073038325)"
389,280333,7.0,7.3,630,55.652385156034,9.66482996082203,7080,Fælleshåbsskolen,Grundskoler,Folkeskoler,"(55.652385156034, 9.66482996082203)"
390,280335,7.2,7.0,630,55.7038342499525,9.37740191123808,7182,Bredsten - Gadbjerg Skole,Grundskoler,Folkeskoler,"(55.7038342499525, 9.37740191123808)"
391,280342,6.7,6.7,329,55.429105314950505,11.782244172467001,4100,Campusskolen,Grundskoler,Folkeskoler,"(55.429105314950505, 11.782244172467001)"
392,280351,6.7,7.1,390,55.117232114161,12.049251232796,4720,Præstø skole,Grundskoler,Folkeskoler,"(55.117232114161, 12.049251232796)"
393,280379,6.7,6.9,350,55.714615946051104,11.9379582149968,4070,Sofiehøj Friskole,Grundskoler,Friskoler og private grundskoler,"(55.714615946051104, 11.9379582149968)"
394,280380,7.9,7.8,329,55.5239426607302,11.769332746418801,4370,Allindelille Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5239426607302, 11.769332746418801)"
395,280381,7.7,7.7,250,55.8553134753429,11.9821285206267,3630,Slotsparkens Friskole,Grundskoler,Friskoler og private grundskoler,"(55.8553134753429, 11.9821285206267)"
396,280382,6.5,6.4,550,55.062454435283,9.101159996745881,6240,Bedsted Friskole,Grundskoler,Friskoler og private grundskoler,"(55.062454435283, 9.101159996745881)"
397,280383,7.2,7.0,846,56.5867770771999,9.76214338230001,9500,Mariagerfjord Idrætsskole,Grundskoler,Friskoler og private grundskoler,"(56.5867770771999, 9.76214338230001)"
398,280384,7.5,7.7,791,56.411417510544005,9.34679331044587,8800,Hald Ege Fri- og Efterskole,Grundskoler,Friskoler og private grundskoler,"(56.411417510544005, 9.34679331044587)"
399,280386,7.6,7.3,540,55.02870931781921,9.830499538776788,6430,Svenstrup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.02870931781921, 9.830499538776788)"
400,280388,6.2,6.5,530,55.814116517139595,9.0309593612452,7200,Filskov Friskole,Grundskoler,Friskoler og private grundskoler,"(55.814116517139595, 9.0309593612452)"
401,280392,7.8,7.7,573,55.7832226871432,8.65523002782968,6870,Ølgod Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(55.7832226871432, 8.65523002782968)"
402,280405,6.8,6.9,730,56.449554502357294,10.088911371315,8960,Romalt Friskole,Grundskoler,Friskoler og private grundskoler,"(56.449554502357294, 10.088911371315)"
403,280434,6.5,6.5,540,55.0571236805171,9.74397496562463,6430,Nordals skolen,Grundskoler,Folkeskoler,"(55.0571236805171, 9.74397496562463)"
405,280447,8.1,8.3,217,56.07116919684071,12.5537807908707,3150,Skorpeskolen,Grundskoler,Friskoler og private grundskoler,"(56.07116919684071, 12.5537807908707)"
406,280453,4.1,5.0,671,56.6193957856538,8.57181450409958,7790,Handbjerghus Efterskole,Efterskoler,Efterskoler,"(56.6193957856538, 8.57181450409958)"
407,280456,7.4,7.1,440,55.45087671538939,10.6563313502577,5300,Kerteminde Byskole,Grundskoler,Folkeskoler,"(55.45087671538939, 10.6563313502577)"
408,280457,7.0,6.7,440,55.4530774391224,10.540886783769,5330,Munkebo Skole,Grundskoler,Folkeskoler,"(55.4530774391224, 10.540886783769)"
409,280463,6.8,6.8,630,55.755112978442405,9.42341601184519,7300,Jelling Friskole,Grundskoler,Friskoler og private grundskoler,"(55.755112978442405, 9.42341601184519)"
410,280464,6.8,7.2,336,55.3286965118715,12.2613029920285,4652,Hellested Friskole og Børnehus,Grundskoler,Friskoler og private grundskoler,"(55.3286965118715, 12.2613029920285)"
411,280468,4.7,5.1,151,55.7303650028164,12.344663612421698,2750,Ballerup Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7303650028164, 12.344663612421698)"
413,280538,7.6,7.3,370,55.1475816976373,11.8702309801932,4700,Hammer Frie Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.1475816976373, 11.8702309801932)"
414,280542,6.8,7.2,153,55.6545744650174,12.3984908346414,2605,Park Allé Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6545744650174, 12.3984908346414)"
415,280548,5.0,5.3,370,55.287381271548995,11.5587532801791,4250,Mina Hindholm Efterskole,Efterskoler,Efterskoler,"(55.287381271548995, 11.5587532801791)"
416,280551,7.1,7.1,101,55.7214424732194,12.5590671166609,2100,Københavns Skole & Idrætsakademi,Grundskoler,Friskoler og private grundskoler,"(55.7214424732194, 12.5590671166609)"
417,280612,5.8,6.2,540,54.9866321405921,9.97720396034187,6440,Efterskolen Epos,Efterskoler,Efterskoler,"(54.9866321405921, 9.97720396034187)"
418,280629,7.0,7.2,250,55.8491453015479,12.162698623372801,3550,Slangerup Skole,Grundskoler,Folkeskoler,"(55.8491453015479, 12.162698623372801)"
419,280631,6.5,6.7,250,55.747314287707795,11.965818572351198,4050,Fjordlandsskolen,Grundskoler,Folkeskoler,"(55.747314287707795, 11.965818572351198)"
421,280638,8.1,8.0,210,55.940231608722705,12.4941784664208,2990,Per Gyrum Skolen,Grundskoler,Friskoler og private grundskoler,"(55.940231608722705, 12.4941784664208)"
422,280810,7.1,6.7,430,55.1045545512824,10.221536216749099,5600,Øhavsskolen,Grundskoler,Folkeskoler,"(55.1045545512824, 10.221536216749099)"
429,301004,6.4,6.5,326,55.721980339067294,11.368199352845302,4591,Firhøjskolen,Grundskoler,Folkeskoler,"(55.721980339067294, 11.368199352845302)"
430,301007,4.5,5.4,326,55.6512230656595,11.2864619208935,4470,Svebølle Skole,Grundskoler,Folkeskoler,"(55.6512230656595, 11.2864619208935)"
431,301008,6.8,6.8,326,55.7001854451791,11.3400485904001,4591,Højbo Friskole,Grundskoler,Friskoler og private grundskoler,"(55.7001854451791, 11.3400485904001)"
432,301010,4.5,5.2,326,55.6765392137367,11.333402052945099,4450,Bregninge-Bjergsted Friskole,Grundskoler,Friskoler og private grundskoler,"(55.6765392137367, 11.333402052945099)"
433,303001,6.2,6.5,340,55.521003007661,11.4955354682533,4293,Holbergskolen,Grundskoler,Folkeskoler,"(55.521003007661, 11.4955354682533)"
434,303003,7.1,6.8,340,55.53812535108211,11.373298054861698,4291,Ruds Vedby Skole,Grundskoler,Folkeskoler,"(55.53812535108211, 11.373298054861698)"
435,305011,9.2,8.4,306,55.788147666224795,11.4630150186107,4540,Fårevejle Fri-  og Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.788147666224795, 11.4630150186107)"
436,305015,7.0,7.4,306,55.750519182198495,11.436512067274199,4534,Vallekilde-Hørve Friskole,Grundskoler,Friskoler og private grundskoler,"(55.750519182198495, 11.436512067274199)"
437,305019,4.2,4.9,306,55.75286350156179,11.3913831819914,4534,Friskolen i Starreklinte,Grundskoler,Friskoler og private grundskoler,"(55.75286350156179, 11.3913831819914)"
438,305300,7.7,7.5,306,55.788147666224795,11.4630150186107,4540,Fårevejle Fri- og Efterskole,Efterskoler,Efterskoler,"(55.788147666224795, 11.4630150186107)"
439,307004,7.3,7.0,370,55.286426764517294,11.558408508311802,4250,Hindholm Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.286426764517294, 11.558408508311802)"
440,307300,7.1,7.5,370,55.2712596922968,11.478215035399401,4262,Hårslev Efterskole,Efterskoler,Efterskoler,"(55.2712596922968, 11.478215035399401)"
441,309001,5.4,5.8,326,55.543106975541704,11.223517428497301,4281,Gørlev Skole,Grundskoler,Folkeskoler,"(55.543106975541704, 11.223517428497301)"
442,309002,6.5,6.5,326,55.5141961565784,11.2049327136426,4281,Kirke-Helsinge Skole,Grundskoler,Folkeskoler,"(55.5141961565784, 11.2049327136426)"
443,309004,7.7,7.4,326,55.5225686027602,11.1947562478948,4281,Vinde Helsinge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5225686027602, 11.1947562478948)"
444,309300,5.9,6.4,326,55.5225686027602,11.1947562478948,4281,Vestsjællands Idrætsefterskole,Efterskoler,Efterskoler,"(55.5225686027602, 11.1947562478948)"
445,311001,5.1,5.8,330,55.2949518962321,11.417510824212501,4261,Dalmose skole,Grundskoler,Folkeskoler,"(55.2949518962321, 11.417510824212501)"
446,311301,7.6,8.0,330,55.3203556359959,11.394026920013198,4200,Flakkebjerg Efterskole,Efterskoler,Efterskoler,"(55.3203556359959, 11.394026920013198)"
447,313007,7.0,7.2,320,55.3156259496872,11.966999663573699,4690,Haslev Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.3156259496872, 11.966999663573699)"
448,315011,8.3,8.0,316,55.7110183393565,11.706754544376302,4300,Holbæk Private Realskole,Grundskoler,Friskoler og private grundskoler,"(55.7110183393565, 11.706754544376302)"
449,315012,7.6,7.6,316,55.700959946858795,11.672676331164801,4300,Stenhus Kostskole,Grundskoler,Friskoler og private grundskoler,"(55.700959946858795, 11.672676331164801)"
450,315013,7.6,7.7,316,55.71234957849521,11.7474491508205,4300,Andreasskolen,Grundskoler,Friskoler og private grundskoler,"(55.71234957849521, 11.7474491508205)"
451,317001,5.2,5.6,326,55.6108088448393,11.229902731240802,4490,Hvidebækskolen,Grundskoler,Folkeskoler,"(55.6108088448393, 11.229902731240802)"
452,317006,5.7,5.9,326,55.62091556516279,11.2075293333314,4490,Friskolen og Idrætsefterskolen Ubby,Grundskoler,Friskoler og private grundskoler,"(55.62091556516279, 11.2075293333314)"
453,317300,5.3,5.7,326,55.62091556516279,11.2075293333314,4490,Friskolen og Idrætsefterskolen Ubby,Efterskoler,Efterskoler,"(55.62091556516279, 11.2075293333314)"
454,319002,5.8,6.4,326,55.509568452254,11.2970228487905,4270,Høng Skole,Grundskoler,Folkeskoler,"(55.509568452254, 11.2970228487905)"
455,319007,6.7,7.1,326,55.5111757505678,11.2888197723704,4270,Høng Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.5111757505678, 11.2888197723704)"
456,319010,6.9,7.0,326,55.5449604258636,11.3009785862,4270,Sæby-Hallenslev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.5449604258636, 11.3009785862)"
457,319300,5.5,6.3,326,55.5150276130037,11.2813408761444,4270,Høng Efterskole,Efterskoler,Efterskoler,"(55.5150276130037, 11.2813408761444)"
458,323001,7.1,7.0,326,55.7014929464505,11.040608060960698,4400,Nyrupskolen,Grundskoler,Folkeskoler,"(55.7014929464505, 11.040608060960698)"
459,323003,6.3,6.3,326,55.6794940894023,11.106600812542501,4400,Rynkevangskolen,Grundskoler,Folkeskoler,"(55.6794940894023, 11.106600812542501)"
460,323010,8.2,7.9,326,55.6920371975583,11.153949293597,4400,Tømmerup Fri- og Efterskole,Grundskoler,Friskoler og private grundskoler,"(55.6920371975583, 11.153949293597)"
461,323013,6.5,6.7,326,55.66964335118179,11.111731667315901,4400,Kalundborg Friskole,Grundskoler,Friskoler og private grundskoler,"(55.66964335118179, 11.111731667315901)"
462,323016,7.1,6.8,326,55.6914362830983,11.085528218920901,4400,Skolen på Herredsåsen,Grundskoler,Folkeskoler,"(55.6914362830983, 11.085528218920901)"
463,323300,6.8,7.0,326,55.6920371975583,11.153949293597,4400,Tømmerup Fri- og Efterskole,Efterskoler,Efterskoler,"(55.6920371975583, 11.153949293597)"
464,325001,6.4,6.3,330,55.342019113046206,11.125635481891699,4220,Broskolen,Grundskoler,Folkeskoler,"(55.342019113046206, 11.125635481891699)"
465,325003,6.5,6.5,330,55.329322884244,11.142559660371099,4220,Baggesenskolen,Grundskoler,Folkeskoler,"(55.329322884244, 11.142559660371099)"
466,325005,6.6,6.5,330,55.3572413926249,11.1859295242242,4220,Tårnborg Skole,Grundskoler,Folkeskoler,"(55.3572413926249, 11.1859295242242)"
467,325006,6.7,7.0,330,55.3627955522515,11.2639920142948,4241,Vemmelev Skole,Grundskoler,Folkeskoler,"(55.3627955522515, 11.2639920142948)"
468,325007,8.3,7.8,330,55.3707312209931,11.2604558606115,4241,Forlev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3707312209931, 11.2604558606115)"
469,325008,8.7,8.2,330,55.327626976507304,11.1436726005265,4220,Helms Skole,Grundskoler,Friskoler og private grundskoler,"(55.327626976507304, 11.1436726005265)"
470,327002,8.0,7.8,306,55.93115273126679,11.743396932269599,4581,Rørvig Friskole,Grundskoler,Friskoler og private grundskoler,"(55.93115273126679, 11.743396932269599)"
471,329017,8.7,8.2,329,55.4463485168664,11.794785659521501,4100,Sct Joseph Skole,Grundskoler,Friskoler og private grundskoler,"(55.4463485168664, 11.794785659521501)"
472,329018,7.6,7.3,329,55.4422175263705,11.8029910079943,4100,Ringsted Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.4422175263705, 11.8029910079943)"
473,329022,7.2,7.4,329,55.443972682543794,11.7278283153094,4100,Ringsted Ny Friskole,Grundskoler,Friskoler og private grundskoler,"(55.443972682543794, 11.7278283153094)"
474,331003,7.0,6.6,330,55.2553967569699,11.3113475226367,4230,Eggeslevmagle Skole,Grundskoler,Folkeskoler,"(55.2553967569699, 11.3113475226367)"
475,331007,6.1,6.3,330,55.253508724496,11.2843658438436,4230,Skælskør Skole,Grundskoler,Folkeskoler,"(55.253508724496, 11.2843658438436)"
476,331008,8.3,8.1,330,55.3115016297686,11.2309661663104,4242,Lille Egede Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3115016297686, 11.2309661663104)"
477,333004,6.4,6.6,330,55.4009519845084,11.329370314869001,4200,Marievangsskolen,Grundskoler,Folkeskoler,"(55.4009519845084, 11.329370314869001)"
478,333005,6.5,6.3,330,55.4106275752843,11.3683735135771,4200,Nymarkskolen,Grundskoler,Folkeskoler,"(55.4106275752843, 11.3683735135771)"
479,333008,6.7,6.8,330,55.430122,11.241421,4200,Stillinge Skole,Grundskoler,Folkeskoler,"(55.430122, 11.241421)"
480,333011,6.3,6.3,330,55.4066212909937,11.386161080302,4200,Søndermarksskolen,Grundskoler,Folkeskoler,"(55.4066212909937, 11.386161080302)"
481,333012,8.0,7.8,330,55.394484818032204,11.332691334646402,4200,Landsgrav Friskole,Grundskoler,Friskoler og private grundskoler,"(55.394484818032204, 11.332691334646402)"
483,333015,6.4,6.6,330,55.392905729937496,11.356366094892099,4200,Antvorskov Skole,Grundskoler,Folkeskoler,"(55.392905729937496, 11.356366094892099)"
484,333023,5.8,6.7,330,55.4007147425116,11.282424405479,4200,Trelleborg Friskole,Grundskoler,Friskoler og private grundskoler,"(55.4007147425116, 11.282424405479)"
485,335002,7.6,7.5,340,55.4125797589141,11.558438579309302,4180,Frederiksberg Skole,Grundskoler,Folkeskoler,"(55.4125797589141, 11.558438579309302)"
486,335003,6.2,6.7,340,55.462278193070205,11.5530353951563,4180,Pedersborg Skole,Grundskoler,Folkeskoler,"(55.462278193070205, 11.5530353951563)"
