,institutionsnummer,Karakter,Soc_ref,beliggenhedskommunenr,lat,lon,postnr,student_count,navn,institutionstype2,institutionstype3,coordinates
43,101075,5.5,5.8,101.0,55.661452474609604,12.5080916879191,2500.0,457.0,Vigerslev Allés Skole,Grundskoler,Folkeskoler,"(55.661452474609604, 12.5080916879191)"
44,101076,5.5,5.6,101.0,55.6700885940723,12.495058522832698,2500.0,362.0,Ålholm Skole,Grundskoler,Folkeskoler,"(55.6700885940723, 12.495058522832698)"
45,101077,5.0,5.3,101.0,55.70033034223621,12.5350867947684,2400.0,74.0,Svanevej Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.70033034223621, 12.5350867947684)"
46,101078,8.4,8.2,101.0,55.7222505426711,12.5577468810455,2100.0,179.0,Carolineskolen,Grundskoler,Friskoler og private grundskoler,"(55.7222505426711, 12.5577468810455)"
47,101079,7.4,7.0,101.0,55.6732833108904,12.593893093146301,1420.0,263.0,Christianshavns Døttreskole,Grundskoler,Friskoler og private grundskoler,"(55.6732833108904, 12.593893093146301)"
48,101080,5.4,5.7,101.0,55.683976258937996,12.5667857706436,1364.0,397.0,Det Kgl Vaisenhus Skole,Grundskoler,Friskoler og private grundskoler,"(55.683976258937996, 12.5667857706436)"
49,101081,7.2,7.1,101.0,55.6941915753893,12.582307786777198,2100.0,466.0,Institut Sankt Joseph,Grundskoler,Friskoler og private grundskoler,"(55.6941915753893, 12.582307786777198)"
50,101082,6.0,5.8,101.0,55.68824371888821,12.5593533207393,2200.0,283.0,Sankt Ansgars Skole,Grundskoler,Friskoler og private grundskoler,"(55.68824371888821, 12.5593533207393)"
51,101083,8.4,7.9,101.0,55.689790970187595,12.5755962794031,2100.0,392.0,Krebs' Skole,Grundskoler,Friskoler og private grundskoler,"(55.689790970187595, 12.5755962794031)"
52,101084,7.1,6.5,101.0,55.653833385258295,12.6071414814094,2300.0,530.0,Sankt Annæ Skole,Grundskoler,Friskoler og private grundskoler,"(55.653833385258295, 12.6071414814094)"
53,101086,7.8,7.6,101.0,55.6941743205278,12.576322905164199,2100.0,391.0,Bordings Friskole,Grundskoler,Friskoler og private grundskoler,"(55.6941743205278, 12.576322905164199)"
54,101088,8.0,7.5,101.0,55.6827235384127,12.569256361673999,1361.0,428.0,N. Zahles Seminarieskole,Grundskoler,Friskoler og private grundskoler,"(55.6827235384127, 12.569256361673999)"
55,101089,8.5,7.7,101.0,55.6797379385099,12.569634084038999,1451.0,402.0,Sankt Petri Skole,Grundskoler,Friskoler og private grundskoler,"(55.6797379385099, 12.569634084038999)"
56,101091,7.5,6.8,101.0,55.6624030145113,12.6318796858562,2300.0,195.0,"Hovedstadens Privatskole, Filipskolen",Grundskoler,Friskoler og private grundskoler,"(55.6624030145113, 12.6318796858562)"
57,101092,6.4,6.4,101.0,55.6513244813005,12.6173567016551,2300.0,203.0,Amager Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.6513244813005, 12.6173567016551)"
58,101111,6.3,6.8,101.0,55.6581068147651,12.5058890928141,2500.0,375.0,Byens Skole,Grundskoler,Friskoler og private grundskoler,"(55.6581068147651, 12.5058890928141)"
59,101127,5.6,6.0,101.0,55.6905667947849,12.5757787098614,2100.0,167.0,Øbro Fri Skole,Grundskoler,Friskoler og private grundskoler,"(55.6905667947849, 12.5757787098614)"
60,101132,5.5,5.7,101.0,55.694188850303796,12.551259126975,2200.0,159.0,Nørrebro Lilleskole,Grundskoler,Friskoler og private grundskoler,"(55.694188850303796, 12.551259126975)"
61,101133,6.3,6.8,101.0,55.6660022996429,12.5064141973877,2500.0,203.0,Freinet-Skolen,Grundskoler,Friskoler og private grundskoler,"(55.6660022996429, 12.5064141973877)"
62,101135,7.9,7.4,101.0,55.682171211756604,12.4880983225825,2720.0,191.0,Vanløse Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.682171211756604, 12.4880983225825)"
63,101140,6.7,6.9,101.0,55.657277,12.51978288,2500.0,186.0,Trekronergade Freinetskole,Grundskoler,Friskoler og private grundskoler,"(55.657277, 12.51978288)"
64,101149,6.8,5.8,101.0,55.69039923,12.56165569,2200.0,452.0,DIA Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.69039923, 12.56165569)"
65,101151,5.0,5.5,101.0,55.716494287455504,12.5733199878141,2100.0,777.0,Kildevældsskolen,Grundskoler,Folkeskoler,"(55.716494287455504, 12.5733199878141)"
66,101152,6.0,6.0,101.0,55.7213912573883,12.5586640107915,2100.0,145.0,Bjørns Internationale Skole,Grundskoler,Friskoler og private grundskoler,"(55.7213912573883, 12.5586640107915)"
67,101153,8.0,7.7,101.0,55.700287411550995,12.5785481531163,2100.0,623.0,Ingrid Jespersens Gymnasieskole,Grundskoler,Friskoler og private grundskoler,"(55.700287411550995, 12.5785481531163)"
68,101154,7.5,7.3,101.0,55.70812777276301,12.5670547038203,2100.0,457.0,Niels Steensens Gymnasium,Grundskoler,Friskoler og private grundskoler,"(55.70812777276301, 12.5670547038203)"
69,101155,7.9,7.5,101.0,55.682456904809705,12.569828766514402,1358.0,738.0,N. Zahles Gymnasieskole,Grundskoler,Friskoler og private grundskoler,"(55.682456904809705, 12.569828766514402)"
70,101157,7.2,7.0,101.0,55.6977329321241,12.577207980257,2100.0,728.0,Sortedamskolen,Grundskoler,Folkeskoler,"(55.6977329321241, 12.577207980257)"
71,101158,7.7,7.4,101.0,55.656084053320505,12.5258455390821,2500.0,578.0,Sankt Annæ Gymnasiums Grundskole,Grundskoler,Folkeskoler,"(55.656084053320505, 12.5258455390821)"
72,101162,6.5,6.4,101.0,55.6591591982375,12.501859125616699,2500.0,185.0,Kildeskolen,Grundskoler,Friskoler og private grundskoler,"(55.6591591982375, 12.501859125616699)"
73,101163,5.9,5.6,101.0,55.648067833665294,12.6347715795188,2300.0,188.0,Amager's International School,Grundskoler,Friskoler og private grundskoler,"(55.648067833665294, 12.6347715795188)"
74,101166,4.6,4.7,,,,,139.0,,,,"(nan, nan)"
75,101169,5.2,5.4,101.0,55.6961895927436,12.4813493360965,2720.0,151.0,Jinnah International School,Grundskoler,Friskoler og private grundskoler,"(55.6961895927436, 12.4813493360965)"
76,101170,7.4,7.6,101.0,55.6925081,12.55873945,2200.0,146.0,Det Frie Gymnasiums Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.6925081, 12.55873945)"
77,101172,6.5,6.0,101.0,55.6875406075802,12.4871951099964,2720.0,161.0,Ahi International School,Grundskoler,Friskoler og private grundskoler,"(55.6875406075802, 12.4871951099964)"
78,101174,5.3,5.2,101.0,55.662116959338796,12.596477457471002,2300.0,453.0,Amager Fælled Skole,Grundskoler,Folkeskoler,"(55.662116959338796, 12.596477457471002)"
79,101175,6.3,6.9,101.0,55.699606211108396,12.586741262849099,2100.0,543.0,Langelinieskolen,Grundskoler,Folkeskoler,"(55.699606211108396, 12.586741262849099)"
80,101178,5.2,5.5,101.0,55.702232763199206,12.5358365040029,2400.0,114.0,Lygten Skole,Grundskoler,Friskoler og private grundskoler,"(55.702232763199206, 12.5358365040029)"
81,101180,7.0,6.4,101.0,55.6503931524827,12.5224910365209,2450.0,218.0,Al Hikma Skolen,Grundskoler,Friskoler og private grundskoler,"(55.6503931524827, 12.5224910365209)"
82,101181,6.5,5.7,101.0,55.649476960703495,12.522663050445,2450.0,286.0,Hay Skolen,Grundskoler,Friskoler og private grundskoler,"(55.649476960703495, 12.522663050445)"
83,101184,7.2,6.5,101.0,55.6985444983091,12.5306831759221,2400.0,183.0,Sjællands Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.6985444983091, 12.5306831759221)"
84,101185,7.5,7.6,101.0,55.673601795546105,12.556696319725999,1616.0,126.0,Mariendal Friskole,Grundskoler,Friskoler og private grundskoler,"(55.673601795546105, 12.556696319725999)"
85,101188,7.3,6.4,101.0,55.6742769940967,12.5593781673688,1610.0,215.0,Copenhagen City School,Grundskoler,Friskoler og private grundskoler,"(55.6742769940967, 12.5593781673688)"
86,101189,4.0,4.3,101.0,55.700219411937596,12.5313160036462,2400.0,186.0,Al-Huda Skolen,Grundskoler,Friskoler og private grundskoler,"(55.700219411937596, 12.5313160036462)"
87,101191,6.1,6.5,101.0,55.670587132229606,12.5483968790286,1665.0,203.0,Børneuniversitetet på Vesterbro,Grundskoler,Friskoler og private grundskoler,"(55.670587132229606, 12.5483968790286)"
88,101303,6.4,6.5,101.0,55.64798298,12.51135312,2450.0,119.0,Københavns Idrætsefterskole,Efterskoler,Efterskoler,"(55.64798298, 12.51135312)"
89,101526,4.2,4.5,101.0,55.7009690047132,12.5360630242783,2400.0,185.0,Al-Hilal Skolen,Grundskoler,Friskoler og private grundskoler,"(55.7009690047132, 12.5360630242783)"
90,101537,6.9,7.1,101.0,55.702980383559996,12.5818726356956,2100.0,584.0,Heibergskolen,Grundskoler,Folkeskoler,"(55.702980383559996, 12.5818726356956)"
91,101540,6.3,6.4,101.0,55.7112670082224,12.5198615632974,2400.0,535.0,Utterslev Skole,Grundskoler,Folkeskoler,"(55.7112670082224, 12.5198615632974)"
92,101572,6.0,6.3,101.0,55.665355077993496,12.5405775825191,1762.0,594.0,Vesterbro Ny Skole,Grundskoler,Folkeskoler,"(55.665355077993496, 12.5405775825191)"
93,101584,5.6,5.3,101.0,55.704287539637896,12.5516780889201,2200.0,342.0,Iqra Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.704287539637896, 12.5516780889201)"
94,101593,5.5,5.3,101.0,55.6586888580178,12.503183558078199,2500.0,163.0,Salix Skole,Grundskoler,Friskoler og private grundskoler,"(55.6586888580178, 12.503183558078199)"
95,147002,5.8,6.0,147.0,55.68051208955811,12.508862159228402,2000.0,576.0,Lindevangskolen,Grundskoler,Folkeskoler,"(55.68051208955811, 12.508862159228402)"
96,147006,6.8,6.8,147.0,55.6746004791887,12.5034642455995,2000.0,764.0,Søndermarkskolen,Grundskoler,Folkeskoler,"(55.6746004791887, 12.5034642455995)"
97,147007,7.6,7.0,147.0,55.6911252121039,12.5285771073539,2000.0,713.0,Skolen på Duevej,Grundskoler,Folkeskoler,"(55.6911252121039, 12.5285771073539)"
98,147008,7.2,7.0,147.0,55.682698963037005,12.5467685327793,1962.0,742.0,Skolen ved Bulowsvej,Grundskoler,Folkeskoler,"(55.682698963037005, 12.5467685327793)"
99,147010,7.7,7.3,147.0,55.6845664304581,12.518391115382302,2000.0,797.0,Skolen på La Cours Vej,Grundskoler,Folkeskoler,"(55.6845664304581, 12.518391115382302)"
100,147012,6.8,6.9,147.0,55.68282151345839,12.530571684591902,2000.0,700.0,Skolen på Nyelandsvej,Grundskoler,Folkeskoler,"(55.68282151345839, 12.530571684591902)"
101,147017,7.9,7.7,147.0,55.671246721619205,12.5369104563961,1812.0,238.0,Frederik Barfods Skole,Grundskoler,Friskoler og private grundskoler,"(55.671246721619205, 12.5369104563961)"
102,147018,7.9,7.3,147.0,55.675851755748994,12.5471771275627,1902.0,418.0,Kaptajn Johnsens Skole,Grundskoler,Friskoler og private grundskoler,"(55.675851755748994, 12.5471771275627)"
103,147033,6.9,6.5,147.0,55.681236833428,12.546755236010098,1961.0,122.0,Jakobskolen,Grundskoler,Friskoler og private grundskoler,"(55.681236833428, 12.546755236010098)"
104,147034,8.3,7.6,147.0,55.6750414547389,12.5018751828903,2000.0,669.0,Johannesskolen,Grundskoler,Friskoler og private grundskoler,"(55.6750414547389, 12.5018751828903)"
105,147044,7.1,7.1,147.0,55.6758807591376,12.5375665568862,1855.0,837.0,Ny Hollænderskolen,Grundskoler,Folkeskoler,"(55.6758807591376, 12.5375665568862)"
106,147051,6.5,6.7,147.0,55.6800885506188,12.4980944246467,2000.0,284.0,Tre Falke Skolen,Grundskoler,Folkeskoler,"(55.6800885506188, 12.4980944246467)"
107,147052,6.7,6.5,147.0,55.677842916841094,12.552764377293,1911.0,696.0,Skolen ved Søerne,Grundskoler,Folkeskoler,"(55.677842916841094, 12.552764377293)"
108,151003,6.0,5.9,151.0,55.7203335714025,12.357771179391198,2750.0,614.0,Hedegårdsskolen,Grundskoler,Folkeskoler,"(55.7203335714025, 12.357771179391198)"
109,151021,7.5,7.2,151.0,55.7290135950334,12.3996855613566,2740.0,265.0,Thomasskolen,Grundskoler,Friskoler og private grundskoler,"(55.7290135950334, 12.3996855613566)"
110,153013,2.4,3.2,153.0,55.6691095883323,12.443215051444499,2605.0,258.0,Uddannelsescenter Nygård - 10.Klasseskolen,Grundskoler,Folkeskoler,"(55.6691095883323, 12.443215051444499)"
111,153018,5.7,5.8,153.0,55.6611531699036,12.4458384331742,2605.0,898.0,Brøndbyøster Skole,Grundskoler,Folkeskoler,"(55.6611531699036, 12.4458384331742)"
112,153019,5.7,6.1,153.0,55.6454844020148,12.412521578141199,2605.0,1002.0,Brøndbyvester Skole,Grundskoler,Folkeskoler,"(55.6454844020148, 12.412521578141199)"
113,153020,5.5,5.5,153.0,55.62671577165,12.399406281910998,2660.0,1225.0,Brøndby Strand Skole,Grundskoler,Folkeskoler,"(55.62671577165, 12.399406281910998)"
114,153300,5.1,5.8,153.0,55.651100787155,12.416114664517698,2605.0,93.0,Brøndby Idrætsefterskole,Efterskoler,Efterskoler,"(55.651100787155, 12.416114664517698)"
115,157001,7.1,7.0,157.0,55.746338784715604,12.5254548613061,2820.0,614.0,Bakkegårdsskolen,Grundskoler,Folkeskoler,"(55.746338784715604, 12.5254548613061)"
116,157002,7.6,7.5,157.0,55.732721547659395,12.538941861696,2900.0,714.0,Dyssegårdsskolen,Grundskoler,Folkeskoler,"(55.732721547659395, 12.538941861696)"
117,157003,7.7,7.6,157.0,55.74292091139439,12.5472343852408,2820.0,803.0,Gentofte Skole,Grundskoler,Folkeskoler,"(55.74292091139439, 12.5472343852408)"
118,157005,8.0,7.9,157.0,55.743843398737106,12.5695996286044,2900.0,720.0,Maglegårdsskolen,Grundskoler,Folkeskoler,"(55.743843398737106, 12.5695996286044)"
119,157007,7.2,7.1,157.0,55.735239486886606,12.5221092224845,2870.0,461.0,Munkegårdsskolen,Grundskoler,Folkeskoler,"(55.735239486886606, 12.5221092224845)"
120,157008,7.6,7.3,157.0,55.75716845470429,12.5730596968714,2920.0,696.0,Ordrup Skole,Grundskoler,Folkeskoler,"(55.75716845470429, 12.5730596968714)"
121,157009,7.9,7.7,157.0,55.7663991369269,12.568533380073301,2920.0,753.0,Skovgårdsskolen,Grundskoler,Folkeskoler,"(55.7663991369269, 12.568533380073301)"
122,157010,7.8,7.6,157.0,55.762157472933204,12.5936915236921,2920.0,682.0,Skovshoved Skole,Grundskoler,Folkeskoler,"(55.762157472933204, 12.5936915236921)"
123,157011,7.8,7.4,157.0,55.7550860005017,12.5304733848264,2820.0,695.0,Tjørnegårdsskolen,Grundskoler,Folkeskoler,"(55.7550860005017, 12.5304733848264)"
124,157012,7.7,7.4,157.0,55.73910769629929,12.5669140263643,2900.0,506.0,Tranegårdskolen,Grundskoler,Folkeskoler,"(55.73910769629929, 12.5669140263643)"
125,157013,8.1,7.7,157.0,55.731595591434605,12.572899003906699,2900.0,577.0,Bernadotteskolen,Grundskoler,Friskoler og private grundskoler,"(55.731595591434605, 12.572899003906699)"
126,157015,7.8,7.7,157.0,55.7453905190408,12.5222293790523,2820.0,295.0,Busses Skole,Grundskoler,Friskoler og private grundskoler,"(55.7453905190408, 12.5222293790523)"
127,157018,8.5,8.0,157.0,55.7306171223294,12.556169768246699,2900.0,875.0,Rygaards Skole,Grundskoler,Friskoler og private grundskoler,"(55.7306171223294, 12.556169768246699)"
128,157019,7.5,7.6,157.0,55.7619851557617,12.572465029091498,2920.0,431.0,Sct. Joseph Søstrenes Skole S/I,Grundskoler,Friskoler og private grundskoler,"(55.7619851557617, 12.572465029091498)"
129,157040,8.1,7.6,157.0,55.7372635227296,12.543253844680299,2900.0,663.0,Kildegård Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7372635227296, 12.543253844680299)"
130,157047,7.0,7.2,157.0,55.7236650042573,12.581017592425198,2900.0,634.0,Hellerup Skole,Grundskoler,Folkeskoler,"(55.7236650042573, 12.581017592425198)"
131,159001,7.4,7.0,159.0,55.758827208452395,12.4607614067399,2880.0,762.0,Bagsværd Skole,Grundskoler,Folkeskoler,"(55.758827208452395, 12.4607614067399)"
132,159002,6.6,6.6,159.0,55.741713479950896,12.503414678307399,2860.0,596.0,Buddinge Skole,Grundskoler,Folkeskoler,"(55.741713479950896, 12.503414678307399)"
133,159003,6.1,6.2,,,,,396.0,,,,"(nan, nan)"
134,159004,6.9,6.6,159.0,55.7240986944238,12.478079623503401,2860.0,639.0,Enghavegård Skole,Grundskoler,Folkeskoler,"(55.7240986944238, 12.478079623503401)"
135,159005,6.7,6.5,159.0,55.745215976875,12.4718871081832,2860.0,362.0,Gladsaxe Skole,Grundskoler,Folkeskoler,"(55.745215976875, 12.4718871081832)"
136,159006,6.0,6.2,159.0,55.7278027304859,12.496681725799,2860.0,624.0,Grønnemose Skole,Grundskoler,Folkeskoler,"(55.7278027304859, 12.496681725799)"
137,159007,6.5,6.7,,,,,532.0,,,,"(nan, nan)"
138,159008,5.4,5.8,159.0,55.7238337894305,12.4692452675245,2860.0,370.0,Mørkhøj Skole,Grundskoler,Folkeskoler,"(55.7238337894305, 12.4692452675245)"
139,159009,6.8,7.0,159.0,55.7570467409232,12.47499439421,2800.0,634.0,Stengård Skole,Grundskoler,Folkeskoler,"(55.7570467409232, 12.47499439421)"
140,159010,8.0,7.6,159.0,55.734704956102895,12.512006236565199,2860.0,405.0,Søborg Skole,Grundskoler,Folkeskoler,"(55.734704956102895, 12.512006236565199)"
141,159012,6.2,6.5,159.0,55.750637447633295,12.488731354247902,2860.0,456.0,Vadgård Skole,Grundskoler,Folkeskoler,"(55.750637447633295, 12.488731354247902)"
142,159013,7.5,6.7,159.0,55.75815690894879,12.4320118999691,2880.0,407.0,Skovbrynet skole,Grundskoler,Folkeskoler,"(55.75815690894879, 12.4320118999691)"
143,159015,7.4,7.5,159.0,55.7559652866213,12.478923456996801,2800.0,209.0,Den Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.7559652866213, 12.478923456996801)"
144,159016,7.8,7.4,159.0,55.7472789654757,12.488778974389698,2860.0,388.0,Kvikmarkens Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7472789654757, 12.488778974389698)"
145,159017,7.1,7.0,159.0,55.7550438739549,12.482933711823799,2800.0,188.0,Gladsaxe Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7550438739549, 12.482933711823799)"
146,159018,7.1,7.4,159.0,55.76653145632171,12.4458813493211,2880.0,194.0,Bagsværd Friskole (Hanna-Skolen),Grundskoler,Friskoler og private grundskoler,"(55.76653145632171, 12.4458813493211)"
147,159034,7.6,7.4,159.0,55.7645171589758,12.4513673341681,2880.0,657.0,Bagsværd Gymnasiums Grundskole,Grundskoler,Friskoler og private grundskoler,"(55.7645171589758, 12.4513673341681)"
148,159040,8.9,8.3,159.0,,,2860.0,151.0,Atheneskolen - skolen for børn med særlige forudsætninger,Grundskoler,Friskoler og private grundskoler,"(nan, nan)"
149,163001,6.2,6.5,163.0,55.7325453737241,12.4250623069057,2730.0,834.0,Lindehøjskolen,Grundskoler,Folkeskoler,"(55.7325453737241, 12.4250623069057)"
150,163004,6.7,6.3,163.0,55.7231864029724,12.431585685153301,2730.0,337.0,Herlev byskole,Grundskoler,Folkeskoler,"(55.7231864029724, 12.431585685153301)"
151,163006,6.1,6.2,163.0,55.742352607168506,12.4252745333986,2730.0,615.0,Kildegårdskolen,Grundskoler,Folkeskoler,"(55.742352607168506, 12.4252745333986)"
152,163009,8.2,7.4,163.0,55.7427475227567,12.4124071641936,2730.0,226.0,Herlev Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.7427475227567, 12.4124071641936)"
153,165001,5.8,6.4,165.0,55.66943335244739,12.328888885097802,2620.0,485.0,Egelundskolen,Grundskoler,Folkeskoler,"(55.66943335244739, 12.328888885097802)"
154,165011,6.7,6.9,165.0,55.6881228188889,12.371353008461499,2620.0,205.0,Albertslund Lille Skole,Grundskoler,Friskoler og private grundskoler,"(55.6881228188889, 12.371353008461499)"
